,index,neg,neu,pos,rating,title,review
94,111,0.87731725,0.104858056,0.017824683,1,Could it be any worse?,"My wife and I sat down to watch this on Sky HD in eager anticipation given the rave reviews it has been receiving from the critics and on IMDb. How disappointed we were. In our opinion, and the one star review given is an average of our two scores, rounded up to the minimum allowed of one, this has to be one of the worst films ever made. We cannot see any merit in it, on any level, from any aspect. I am not going to give away any of the film other than to say that it is nonsense from beginning to end, and when we say nonsense, that is not because we did not understand it. We understood what was happening, but all the time there was an air of absolute disbelief that anyone could consider this tripe to be entertaining. We watched it all the way to the end just to see what would would happen. We should have given up after five minutes as we considered and watched some snow melt in our garden!"
95,112,0.15744571,0.27907464,0.5634795,1,Juno Does Reality on LSD,"I was trying my best to keep from falling asleep. What purports to be a breakthrough film about dreams, turned out to be a first-rate, high-budget snooze fest. The writer couldn't decide, I suppose, whether he wanted to do a James Bond movie or the Matrix or the Thirteen Floor. Leo Dicapprio's character is insipid. Ellen Page's character is two sentences short of a paragraph. Everyone else was unmemorable. I couldn't care less if anyone lived or died. Nothing really made much sense. And don't get me wrong, I absolutely loved the Thirteenth Floor and the Matrix (though the sequels were blech!). Christopher Nolan did a great job with Memento and Batman Begins and the Dark Knight, but OMG, what was everyone thinking? Apparently, I, too, am in a nightmare, looking at the great reviews. And while the special effects were eye-catching, they were not mind boggling. Two clenched fists for this one. Methinks now, I'll just go and watch Green Lantern and do myself in."
96,113,0.6432564,0.31941277,0.037330776,1,I don't get what was so mind blowing.,So you can enter somebody's dream and plant an idea and then watch it develop into some big world changing decision/event. Well honestly I'd rather have telepathy to enter somebody's thoughts where I could do a whole lot more but that's not exactly what Inception is about. If I follow the story it was about planting the seed of doubt in a competitor's mind so he would sell him company or something like that. I found a lot of things in this movie pointless and how exactly can u have a dream within a dream within a dream? Isn't that like saying I'm eating a meal within a meal within a meal? Seriously if this was all the studio could come up with I'd rather watch Superman stop a bullet with his invulnerable eye again and again and again.
97,114,0.073575154,0.33397484,0.59245014,6,Dream invasion is the focus of a strange and ambiguous film...,"I'll be the first one to admit that INCEPTION is the kind of thinking man's thriller that has something going on every second of its two-hour and 28 minute running time. But only director Chris Nolan knows what it's all about and I don't believe I'll find out all the explanations until I get the DVD commentary.It's a heady mixture of sci-fi, comic book stuff and fantasy and all of it is focused on the mastery of dream invasion in order to gather secrets held in the human mind. Foremost among the players is LEONARDO DiCAPRIO, playing his role in a very authoritative manner with no shortage of barking orders and furrowed brow, all highly intense, as he gathers a team around him to investigate the dreamscape.There's plenty of action along the way, interspersed with quieter moments of explanatory dialog so the audience has at least some semblance of what's going on. But the whole concept of the story lacks the kind of credibility that would have made the film more engaging than it really is.Credit the actors with doing their best despite the fact that none of them have roles that are fully fleshed out. And this includes Joseph GORDON-LEVITT, ELLEN PAGE, TOM HARDY, CILLIAN MURPHY, KEN WATANABE and TOM BERENGER.If you're a MATRIX fan, you'll love this one. If not, you may wonder what all the fuss was about.Frankly, I had more fun exploring dream invasion in NIGHTMARE ON ELM STREET, less intellectual but a lot more fun."
98,115,0.85553133,0.12325373,0.021214887,3,"Lame & boring but, what a good movie to fall asleep to!","I am not giving this a bad review for any other reason than because it absolutely sucked.... Would have rather watched the Book of Eli than this...I went into the movie theater with an open, clear mind, ready to watch Inception. Well, let me tell you I was let down. The movie did not keep me interested the least bit. There was too much time for people to babble on screen and I felt the chemistry between the characters were lacking. The action scenes were even mediocre... I mean common, how could the CGI and action be so bad coming from the director of Dark Knight? I'll tell you why, it's because he can't top his last work and I am sure he won't be able to with any other movie he directs. The things the movie business will do to get our money... The whole idea of the dream world was cool but, It could have been taken even farther. There were so many scenes where I was just saying, ""Well, that doesn't convince me because of this flop, or this mess up the director failed to notice. Leo did an o.k job in the movie but i swear, it was just lacking something.... Oh yes, entertainment!!!I suggest going to see Despicable Me or Predators (rather Predators) because this movie is a flop. Wait until this comes out in your nearest dollar theaters.On an ending note, I saw this on opening day and half of the people in the theater were booing at the end a couple walked out during the movie."
99,116,0.7728967,0.19503632,0.032067023,1,Dead World Dead Dreams,"As an American Indian i was raised, unlike modern people, with a deep ceremonial experience with dreaming. Every idea in modern society seems to diminish the natural ability of people to dream and to remember what they dream. A film like this exploits the natural interest people have in dreams to tell an impossible story. As entertainment it is passable, even interesting...as information on dreaming it is not only worthless, it takes the mind away from any hope of effective dreaming. This is the toxic nature of the film-making experience, where we see reality in such a skewed and unreliable way that we no longer understand reality. Human society has surrendered its powers to dream to the church, to the university, to the corporate paymaster and so modern life is for most people dreamless. Given an opportunity to bring some great idea about dreaming to the screen, the filmmakers instead make a fantasy that is complicated, over-acted and so unrealistic I am just amazed that so many dreamless people have given it such a high rating. Dreaming takes place inside the human spirit, real dreaming takes place among groups of people. But people no longer know this. Dreaming evolved in the human mind from the many thousands of generations people spent living and sleeping together...which they no longer do. As an experienced dreamer I think this film is useless. As one who likes a good film, I think it is useless. Modern people just don't get it, and this sadness is the major component in the new world order."
100,117,0.005884552,0.035538025,0.9585774,10,A Brilliant Piece,"There is no way ""Inception"" will be a bad movie because it was directed by Christopher Nolan. There are many words to describe this movie and those are: mind-bending, imaginative, exciting, overwhelming, entertaining, and awesome. ""Inception"" might be the only movie this summer that has an original concept.""Inception"" is very unique and it is fresh to everybody. The visuals were overwhelming. The action scenes are awesome. The CGI effects were realistic and eye candy. The story is interesting and mind-bending.The performances were great. Leonardo DiCaprio is still a great actor. Tom Hardy and Ken Watanabe are one of the best parts of the movie. Cillian Murphy is disappointing though. Joseph Gordon-Levitt's performance is flawless.""Inception"" is mind-bending and non-stop entertaining. Once again Christopher Nolan made another successful blockbuster. ""Inception"" might be the best movie of the year."
101,118,0.021796567,0.14035608,0.83784735,10,Nolan plays with a tense Narrative,"I just saw inception last night and absolutely loved it. Everything is top-notch. Most of all, like in every Nolan movie, the editing is crisp. There is no room for even a smile. Action is unique and highly entertaining; although make a note there is no adrenaline rush during any action scenes. This is where Nolan's problem lies. We would have experienced that missing adrenaline rush if he had taken some time to develop the supporting characters, in order to make us feel for them. The only characters I felt for is Cobb and Mal. Their love for each other is shown beautifully, I personally have never seen a relationship explored in this unique way. The only reason I can think why Nolan didn't spend time on other characters is because of the plot he had to first explain and then execute. The plot is hard to explain let alone execute, Nolan did a very good job given the short amount of time. At the same time he had to make sure he did not loose the audience in confusion. A job well done. Now, what I really like about this movie, is the IDEA. Nolan has this great idea for a movie about dreams. On the surface the movie is loaded with multiple tense narratives, but in the background he's also exploring how powerful the medium of dream can be. Also at the same time he maintains the through-line of the movie. Not letting anyone forget why we are watching this movie, why we should care the protagonist reaches to a conclusion. Without the strong through-line we would be lost like in dreams. I think the best actor in the movie is Marian Cotillard. She plays her part with such a beauty I just can't describe. Leonardo also convinces us to fall for his motivations and makes us want him to accomplish his mission. Joseph Gordon-Lewitt also plays his part brilliantly, he is very straight forward unlike the earlier mentioned actors. The rest of the actors are just fine. Everyone Needs to see this movie if not because it is the best Sci-Fi movie after Matrix, then for the fact that it is the best movie of the year. If only Nolan can make a movie with this tight narrative and make us fall for the characters at the same time; your heart will stop beating. 10/10"
102,119,0.5785147,0.28906414,0.1324212,5,Not Memorable,"This film has great effects. That is about all I can say because I found its plot instantly forgettable. Slickly directed, it is a visual treat.Leonardo D. is solid as usual, Ellen Page is good but she suffers from looking too young to have qualified as an architect.I would struggle to think of any reason to recommend this film to anyone to watch because beyond the sight of Paris folding over there is nothing else to recommend. Not enough tension within the plot so I didn't actually care about the characters.Looks good but not a great film."
103,120,0.4076428,0.4184269,0.17393021,5,The ultimate mind-f**k movie? Dream on.,"At what point does a film become too complicated for its own good? In the case of Inception, almost immediately: in a bid to make the ultimate 'mind-f**k' movie, writer/director Christopher Nolan starts his film at 'bloody confusing' and, over the course of 148 excruciatingly drawn-out minutes, works his way up to 'completely and utterly unfathomable' before leaving the film on a predictably ambiguous note (thus allowing endless discussion on movie forums).Along the way, Nolan introduces many an intriguing idea, but the ones that haven't been nicked from far better movies (eXistenZ, Vanilla Sky, The Matrix, Dark City, Cypher) are so half-baked that the film inevitably becomes a frustrating mess of contradiction and contrivance which conjures up an endless stream of questions (see IMDb's FAQs), none of which seem to have any satisfying answers (despite the best efforts of Nolan's rabid fan-boys).Lost in Inception's labyrinthine plot, all I could do was sit back and marvel at the special effects—which are undeniably impressive—whilst asking myself repeatedly how Ariadne (Ellen Page) became such a great architect despite no actual work experience, and whether such a pretty young woman would really be happy to be sedated in a grubby warehouse by a group of suspicious looking strangers. Somehow, I doubt it.5 out of 10 for its jaw-dropping effects (in particular, the awesome gravity-defying fight scene), and I reckon that's being generous."
104,121,0.31177336,0.374976,0.31325063,6,Time will tear this movie apart,"This movie starts off really interesting, but fails to go any deeper than lots of standard Hollywood crap like a really forced back story for the main character. Characters lack depth, and the most interesting part of the movie is its visual effects, which are nowhere short of amazing, Avatar level production. However, in a few couple of years, these CGI effects will not be that impressive anymore, and then people will (hopefully) see how lacking this movie is for a good story and characters. The average moviegoer will love this movie, but if you like good movies in the sci-fi genre, you kind of expect at least some plot twists. Still, the movie is good, and well made, but not great, It will most probably be forgotten in a couple of yearsIf you enjoy movies with action and CGI and want a movie to watch with friends, go see this movie. If you are looking for something truly original(storywise), then avoid this movie at all costs"
105,122,0.41716695,0.3733096,0.20952351,1,"Slow, boring, dumb","Nice try at making a movie that isn't a remake, sequel, or based on a book. Doesn't work in the end, though. Transparent, easy-to-guess plot with no twists, ho-hum action scenes, and no real conflict. And the key to the main character knowing he's in the ""real world"" is that he has a top that never stops spinning?!?! Huh? Did anyone check the script to realize that perpetual motion belongs in the DREAM part of this movie?Clumsy film. I love sci-fi, love Nolan's other flicks, even thought DiCaprio was pretty good, but didn't make up for such boredom and nonsense. This is far from a ""masterpiece."" Basically it's a remake of the Matrix for people who thought the Matrix was ""too sci-fi""."
106,123,0.41704723,0.47374648,0.10920633,3,more glitz than substance,"""Inception"" seems to be taking the premises of such films as ""Peter Ibbetson,"" ""Altered States,"" ""Being John Malkovich"" and ""The Eternal Sunshine of the Spotless Mind"" to more elaborate lengths. Throughout this action flick – and that is what it truly is, despite its pretenses – I couldn't help thinking of the most recent James Bond thriller in which I lost track of who was who among the secondary characters because the identities they started with were revealed as false, but then the revelation itself was proved equally false (or at least dubious), to the point where you couldn't believe a word they were saying and ultimately you ceased to care. With ""Inception"" we get a lot of technical jabbering from the mouths of Leonardo DiCaprio, Joseph Gordon-Levitt and Ellen Page about what everything means or might mean as they ""share"" and ""engineer"" other people's dreams in order to infiltrate their subconscious to achieve their corporate goals. These dream states are filled with the usual action staples of racing and crashing vehicles, explosions and the liberal use of automatic weapons, accompanied here by huge crumbling cityscapes (less effective than the more modest melting away of various smaller environments in ""Eternal Sunshine""). There is nothing particularly dreamy about writer-director Christopher Nolan's dream world; aside from a few interesting computer-generated images like a whole city appearing to fold over upon itself, none of the effects stick in the mind or affect the viewer's juices. Marion Cotillard contributes her trademark broken heartedness. Page gives the same performance we are familiar with from her telesystems commercials. Cillian Murphy emotes richly as the kidnapped son of an energy industry magnate. The heaving score by Hans Zimmer sounds like hundreds of others."
107,124,0.62130505,0.28014982,0.098545216,3,Painful Experience,"I rarely post but felt the need after seeing the rave reviews on this film that I clearly disagree with. I felt obligated to vote to bring this score down to reality. I've read the terms benchmark, intelligent, masterpiece and greatest ever. After seeing the movie I find those terms and the current rating of 9.2 insulting. Yes for some reason I feel personally insulted by this. Is this because I was expecting the world after the great reviews and was truly disappointed? Was it the fact that I believe most feel the movie wasn't that great but are jumping on the bandwagon? I'm not the most intelligent individual in the world and can't understand how anyone intelligent could actually enjoy the story line with so many obvious holes. All I know is these layers upon layers of poor plots left a sour feeling in my mouth. I've read the comment and agree this is 'a smart movie for ignorant people'. They do say ignorance is bliss. Keep rating this ten you smart folk.Overrated, unengaging and far too long (let me scream that from the roof tops) are my thoughts. I paid top dollar to view this in my lovely electric reclining leather chair being waited on hand a foot in a 'gold class' cinema and I wanted to escape the comfort of my chair after 30 minutes. Long and painful movie experience. I urge you to filter through the positive reviews and read some well articulated negative responses. I have chose to keep this post short and sweet and leave the well articulated responses to the well articulated (lord knows every second person here thinks they are a literary genius). I really did want to post a 1 out of 10. I am a realist though and I have seen worse films. On a positive note Leonardo DiCaprio, Tom Hardy and Joseph Gordon-Levitt were great. They boosted my score from a one to a three. Leo and Joseph finally went through went through puberty and were believable as adults. Give me back the 148 minutes of my life wasted watching this film."
108,125,0.0015430044,0.0134223765,0.9850346,10,Generation defining.,"The 20th Century had Casablanca, Star Wars, the Godfather, Blade Runner, and others - this is the first of the 21st Century masterpieces. Truly in awe at how amazing this movie is, an astounding show of all aspects of films. Amazing story and cinematography accompanied with actors worthy of telling the tale. Remarkable and breathtaking."
109,126,0.36679453,0.45229006,0.18091545,4,So much less intelligent than it seems,"Ten years ago, Christopher Nolan wrote and directed the brilliant 'Momento', a stunning thriller that pushed the boundaries of storytelling convention. It was great, but still, one couldn't help wondering, where would Nolan go from here? How could he trump this achievement? In fact, although his subsequent films have been praised, they've been less distinctive, but with 'Inception', he returns to his adventurous roots, producing a story that is even more audacious than 'Momento'; and unfortunately, the result is dreadful. And worse than the fact that it doesn't really work is the fact that while it is distinctive, it is distinctive in a very conventional way. Since his early success, Nolan has taken work from big studios, and 'Inception' is no exception; and the result is a Hollywood movie straining desperately to stand out, instead of something more truly independent. in spirit.To make the point in more detail, 'Inception' features a starry cast (I'm, afraid for me, the casting of Leonardo diCaprio has become a clear sign of a poor film with pretensions); an implausibly attractive geeky female assistant; loads of expository dialogue (at one point, it is explained that someone is the most powerful media baron in the world – i.e. they appear to be so powerful that no-one had heard of them); fast pace and Jason Bourne style camera work; sub-'Matrix' style ideas about the nature of reality, superficially intriguing and certainly confusing, but of little philosophical depth; extraordinary special effects; and above all else, a plot comprising an incoherent sequence of random set-piece scenes that seems constructed to showcase said special effects rather than because it makes sense as a story. It may sound like an intriguing idea to have the cast simultaneously fighting for their lives in seven different nested dream-spaces, but in fact, it isn't; multiplying the threat to the heroes only reduces the dramatic impact of each one.To give Nolan credit, he has made a wholly cinematic film; you certainly couldn't imagine this in book form. Sadly it's very hard to imagine it as a screenplay either, or as any sort of story. And it was story, not special effects, that made 'Momento' great; and while that story was highly unusual, it made internal sense. But less is never more in Hollywood; and sadly, more is often just a mess."
110,127,0.5827438,0.36255732,0.054698817,1,Definitely Not for the Left-Brained,"Rex Reed's review, which can be viewed on Rotten Tomatoes, says it all. I don't always agree with Rex, but the man is a movie critic of long-standing repute, and he's secure enough to call worthless dreck what it is. I read the blurbs of many other professional movie critics, and in one sentence, you can tell they're disingenuous, people writing what they've been told or paid to write. Spinners. Posers.Inception rating > 9 on IMDb is what Michael Moore was referring to when he said at the Oscars several years ago (he was referring to our national politics, foreign policy and political leadership at the time, but it applies to the mainstream media and all mass-marketing as well): We live in fictitious times."
111,128,0.015016896,0.14435585,0.8406271,10,You Want Something Different You'll Get Different,Well to speak Christopher Nolan's movie memento i saw some what quiet a long time ago i just came into the genre of unfolding events but it was an exceptional movie to watch and i said man i have to check out who is the maker of this film i was hoping for some biggie should be behind its making and then i came to know Christopher Nolan and for years he has done very less films and delivered us all his potential great movies to entertain the audience.And Now He Has done it again with another great movie inception such a remarkable movie you just get to know we have seen movies like the matrix and the talk about mind games movies but it is different from all others because Christopher Nolan has a different mind perception of all others who have tried a different acting is great and how the characters take you into it all you got to do is sit back keep your eyes and ears open and the rest will follow with you.
112,129,0.4655747,0.40187982,0.13254532,1,Definitely not dreamy,"Okay, maybe this movie isn't awful. It's closer to mediocre, but I just can't resist the urge to lower its over-inflated rating.To be fair, Inception has a strong cast, inventive CGI, and an interesting premise. Nonetheless, the film ends up being surprisingly tedious and unaffecting. Images rush across the screen as jargon-rich dialogue whisks pasts your ears. The film's methodical score swells and swells until you can barely make out what the characters are saying. It's all so complex, but complex like a brainteaser or a riddle. If you concentrate very hard, you can decode the film's narrative trick of dreams within dreams within dreams within, well you get the idea, and multiple action sequences all taking place at once in parallel dreamscapes.But, what do you get for all of your narrative attention? Very little. The story is gimmicky and the characters are flat: you just don't care what happens to them. In fact, when watching this film, I did not feel as if I were watching characters navigate a story world. Instead, I felt like I was watching movie stars speak difficult dialogue while performing stunts.By the way, any movie that can make Joseph Gordon-Levitt seem less than fascinating must have something wrong with it. If you do not believe me, then watch Manic, Mysterious Skin, or The Lookout. Then marvel at Inception's ability to mask— or at the very least waste— his considerable talent.As for the movie's imagery, it is initially striking. Then, like the movie's narrative trope— a dream within a dream within a dream— it becomes simply repetitious. Whose dreams look so leaden and dull? And whose dreams are so relentlessly consistent and coherent? There are so many good movies that replicate the bizarre visual logic of dreams-- Vertigo, Badlands, The Last Wave, Videodrome, Blue Velvet, Until the End of the World. Has director Christopher Nolan ever seen any of these movies? Has he ever even had a dream? In short, Inception delivers some new cinematic tricks, but lacks emotional depth or provocative imagery. It's a notch above Hollywood's typical comic book based summer extravaganza, but only a notch."
113,130,0.6386725,0.24979375,0.111533776,4,Boring!,"I just can't believe that this movie gets a 9!!! It's pretentious, boring and 'much ado about nothing'. I thought it would be a movie as good as 'The Matrix' (the first one!), but that movie is so much better. If you like movies with a twist, try 'Blade runner', 'Moon', 'Minority report' or even 'Triangle', but skip this one. What a waste of time and talent. With that money you could make 20 or so great, personal movies. Or feed a small African country... Watching this failure really made me angry. It's an empty shell. O.k., there are some pluses: the actors do their best and some scenes look great, especially the crumbling cliffs and the 'ceiling' of buildings, but that's just not enough for a movie that lasts for 2 1/2 hours..."
114,131,0.18537708,0.5345481,0.28007475,9,Dream Team,"Watching Inception with its futuristic emphasis on getting inside people's heads through dreams, especially hearing Leonardo DiCaprio explain the pitfalls to newbie Ellen Page, I couldn't help thinking about Forbidden Planet and that warning about monsters from the Id. Did earth manage to conquer what the Krells could not?Christopher Nolan wrote and directed Inception and though it gets a bit heavy at times, it still is an unmistakable masterpiece. Leonardo DiCaprio stars in this and he's essentially a cat burglar of the mind. His mission usually is to invade people's dreams and steal ideas which makes him an invaluable espionage agent. But Leo's also a wanted man.Some problems Leo has relating to his Id have forced him to rely on others to create dream worlds. He was working against Japanese billionaire industrialist Ken Watanabe and got caught, but then Watanabe likes his style and hires Leo and his team to do a job on the young heir to a communications conglomerate, Cillian Murphy. It's not to steal anything, but to plant an idea in his brain with the dream team. The film is essentially how DiCaprio and his crew go about this job with Watanabe incidentally along for the ride. And its how Leo has to deal with some real demons involving guilt that force him to rely on others.Very nice computer graphic generated special effects characterize Inception and it will probably earn an Oscar nomination next year in that category. Director Nolan gets his talented cast to read writer Nolan's dialog with verve and conviction. I truly hope this technology is not in our near future that would be a frightening thought."
115,134,0.013549443,0.031051867,0.9553986,10,Inception is movie perfection!,"Super blown away by Inception! I can't get over how Christopher Nolan can keep topping himself with each flick. At first I was so scared to see this fail because of the curse of the stellar cast but i should have had faith in Nolan all along. This is just unbelievably good!!! He takes his time telling such a complicated story without dumbing it down or complicating it too much. All the actors play their parts well that even Leo DiCaprio, in a rare way, fades into the character and you forget his celebrity. Everyone and everything is just amazing; from the ominous soundtrack to the sets to the acting and cinematography...all I could say at the end of the flick was, WOW!"
116,135,0.74187297,0.19693409,0.061192907,4,Perception of inception,"It has taken me 9 years to get round to watching this and during that time I looked forward more and more to seeing it.
Was it worth the wait....NO.I find it difficult to find anything positive to say, but the premise and idea of the film is interesting.
That sadly is all, its an overblown mess of a movie with no place for a connection to the films characters.
A collection of choreographed fight scenes connected by dream science mumbo jumbo and accompanied by a bombastic score does not make an interesting movie.
Mr Nolan should have spent his time focusing on a coherent story and some character development, less time on trying to shoehorn in pointless action.A bitter dissapointment of a movie."
117,136,0.63053894,0.28382674,0.085634276,5,Boring,"I cannot believe people have voted this movie 9.0. I never critique a movie just because it does not make sense, I love quite a few extremely stupid b-movies which are far from making any sense. In my opinion, a movie can make no sense all right, provided it is still entertaining. However, this one does happen to make so little sense that it should be classified as fantasy, not sci-fi, as explained in detail in many ""Hated It"" comments here. And as for entertainment, Inception, a movie about dreams, ironically made me so sleepy I barely made it to the end.Basically most ""Loved It"" comments here posit this movie to be pure ""genius"" because it is so ""complex"" and ""multi-layered"". If you don't like it, you must be too stupid to understand all the supposedly mesmerizing, breathtaking and complex ""layers"" or ""levels"". In short, an idea that one can dream within a dream either ""blows your mind"" or you are stupid. Well, okay, maybe it's just me. I happen to have been reading sci-fi since my early childhood, plus virtually all the software code I write actually represent a complex and multi-layered virtual reality, so I'm personally not that impressed. Looks like the ""Loved It"" guys were truly ""mesmerized"" by the dream-within-a-dream idea though, must have been quite an intellectual shock for them. I'm not saying there is anything wrong with it, only that it's not necessarily a ""genius"" in 2010. I would probably be ""mesmerized"" if I watched Nolan's movie in, say, 1910 (or to be on the safe side, in 1810).The worst was the casting, Leonardo DiCaprio and Ellen Page are good actors, but their cute & cuddly faces in a supposedly dark and moody sci-fi movie? No credibility at all, that completely threw me off. That choice would be perfect if Nolan was at least shooting for so-bad-it's-good movie. As a result, Inception is so-average-it-makes-you-sleepy movie."
118,138,0.36076945,0.42800236,0.21122827,5,Who dreamed this fodder?,"For a film that deals in the world of dreams this film lacks a lot of imagination. I think that in being a Hollywood blockbuster it had to tick a certain amount of boxes that are necessary for the monumental amounts of money that are thrown at it.The first 30 minutes I was interested by the concept and the pacing of the film. The concept of espionage within a dream is an interesting enough concept. I was very open and excited by the idea of going into the world of dreams with the characters. I wish they could have perhaps explored a little more and pushed the boundaries of the dreams. It seemed that time and space flowed a little too seamlessly. Perhaps Kafka's 'The Trial' or a more Cronenberg style would have helped.After the first 30 minutes it sunk into the normal plodding of a Hollywood blockbuster. Are we watching Mission Impossible or a film about dreams? Unfortunately the last two thirds of the film were more Mission Impossible. I couldn't help thinking of the could have beens. All I remember is a van falling for two hours, some irrelevant action scenes in the tundra, and an in-durable no gravity scene which had me yawning.Oh and am I the only one who cannot stand Marion Coutillard?"
119,139,0.83578724,0.14141582,0.022796951,3,"Pretentious, dull, confusing, detached and overrated","I suspected that the rave reviews for this movie came from mostly teenage/young boys, and that seems to be the case based on the polls. In fact, this movie is essentially impossible to follow, and worst of all, you won't care about a single character in it--not really, anyway. There is no drama, there are simply empty characters mouthing nonsense about dreams and dreams within dreams. It steals from the Matrix and other movies, and does a far worse job with similar material than those better movies did.Perhaps the first full hour or more is little more than chat that is full of hot air and psychobabble but that probably a lot of people in the audience don't bother thinking about. Everyone's waiting for the special effects, which do come along, but when they do, you probably won't care what happens or for that matter, even know what is happening. Vans falling from bridges, a snow fortress under attack--why? What? No matter. You'll be led to believe this all Means Something, but it doesn't, and worse, you'll feel nothing too."
120,141,0.027672926,0.15700696,0.8153202,10,Amazing,"I've never done a review before so be gentle, but having attended the Irish premiere of Inception last night I felt compelled to write and tell people to ""go and see this movie"". If you only see one picture all year make sure this is it.As people have stated dream movies have been done before however not with this style and 'complicated simplicity' (you'll understand what I mean when you see it).The acting by everyone is first rate, if the emotional story of Cobb and Mal wasn't believable then the film would fall asunder however Di Caprio/Coitillard carry it off to perfection. Everyone else in the ensemble cast is terrific with particular mention to Tom Hardy (get this guy more work).Unlike many reviewers I didn't find the story difficult to follow although rapt attention is essential, and Nolan has delivered a story which doesn't attempt to talk down to you as I felt with the Matrix instead it draws you in and delivers in the last hour probably the finest piece of film making I've ever seen.The end of the movie was met with rapturous applause and I realized my hands were shaking I had tears running down my face and sweat running down my back. Truly outstanding stuff, Christopher Nolan you're a genius."
121,142,0.4850276,0.3599494,0.155023,1,Not my cup of anything,"I'm rather happy so many people like this film. It confirms my opinion of mankind. Other reviewers have pointed out the stupidity of this film and I advise everybody to go to the 'hated it' section of the reviews at IMDb and read up a bit about the true nature of this movie. It stinks. It is a corpse that has been underwater too long. It is terrible. It's just another Hollywood production with people running from bullets and never getting hit while too loud droning music tries to add tension where it is simply not there. Sure, there's things exploding and amazing visuals and allegations to human themes (without of course ever becoming real human emotions; allegations are much safer and more popular, because you don't have to actually feel, you can just sit back and go 'oooooh, aren't we amaaaaazing' - well, no, not really), there are characters that are never ever real people - I choose life over the dream here, really, and I hope my dreams never become as lousy as what I see here. In my dreams I feel, I touch, I smell. I dream music and books, I dream people, despair, tears. I dream violence, pain, sex, even death. I have stupid dreams in which I simply work, like I do all day. I sometimes run marathons and wake up exhausted. All these dreams are dear to me, because they are me. This film is not me, or anyone. Even my worst nightmare is preferable over this. At least I feel something there. My tiniest memory of someone I have loved is worth more than this film. A fragment of my capacity to hurt has more energy than this. I could go on, but you get the drift. I rarely give up on films, but this one I did. I quit after 45 minutes. And no, I'm not going to give it another go. As Hemingway said: 'I don't have to eat a whole bucket of snot, to know that it's snot.' One star for me trying to watch this."
122,143,0.36488503,0.39008042,0.24503462,5,Unique but not good,"Look I am a fan of Chris Nolan or at least I used to be. His movies are always different and I liked them. Prestige was the first movie that I watched of him and I loved it. The Dark Knight was the movie that I had the highest expectations and it did not let me down. I know there are 10 things not to like The Dark Knight but for me there were 1000 things to like. But this time I AM disappointed. Inception is like the cutest car that can't run very fast. It has its good looking but no good plot and a million questions about the concept.There are a few simple rules about a science fiction movie or story. When you watch one there are things you feel right or not. You can use your wildest imaginations but at some point they have to make sense. This film certainly did not feel right. This was like a low budget science fiction which starts well but loses it after a while except for this was a big budget movie! Well there ARE a few things to like about this movie. It has a good concept, good graphics and good acting. If the plat was better and a few more things made more sense this could have been the masterpiece everyone thinks it to be."
123,144,0.6173635,0.29056418,0.0920724,1,A masterpiece? On the contrary!,"What a disappointment! This movie is a technically good heist movie wrapped in a dream plot, that is boring like hell! The dreams look almost exactly like the reality and during the whole movie constantly somebody is shooting, running or escaping!Christoper Nolan outdoes himself in taking almost all the inspiring and challenging aspects away from an interesting idea! He strings together one exhausting action sequence after another without any creativity or a fresh, new approach regarding the exploration of dreams!The further you delve into the dream levels, the more you get bored by more spiritless action. At the end i thought: oh, perhaps i missed the point and this is the next James Bond movie and they deliberately left away the 007 in the the title to open up a further, contrived dimension.Inception looks like an intelligent, complex movie - that is what it wants to be - but it is only an action flick with almost none character development or intellectual aspiration.Christopher Nolan perhaps knows to impress technically but he fails completely to let me really care about his protagonists and the storyline. Technical perfection, the use of visual and special effects and an allegedly complex story can't substitute real vision, creativity and good character development! That's the difference between Inception and a masterpiece."
124,145,0.014218192,0.09958951,0.88619214,10,Come Back Again!,"If one goes to an art gallery to see a provocative piece, one sees something new each time. That's what true art is. That's why a black light Elvis is not art. This film is certainly a tour de force. It requires engagement at every step. LIke most works of art, it doesn't give it all away. I look forward to seeing this the second or even third time. First of all, the premise is wonderfully engaging. Our consciousness is layered as everyone knows who thinks they have awakened, only to find themselves in another nightmare--then they awaken again. We know that the subconscious by nature is out of our control. There you have a wonderful premise. Now layer that further with people who can flip in and out and use this to their own ends. While confusing, it's exciting. The amazing thing is that the director/writer pulls it off. Every nuance and event is picked precisely for its effectiveness. We have the luxury of watching from one precipice into the abyss. We do care about the people and not just because we want them to succeed. We care about the matrix of the dream levels. Great movie."
125,146,0.78219694,0.18756595,0.03023715,3,"Overwrought, intelligence-insulting blockbuster tripe. Nolan dines with Shyamalan & Lucas","Nolan gets lost/off in the baroque intricacies of his ""mind-bending"" plot at the expense of pretty much everything else. The talents of the many excellent actors thrown together to create this pretentious, money-sucking crap are simply wasted. Don't expect any fire from these pieces of wood.Nolan asks the viewer to turn his brain on just enough to try to follow the idea (you have to suffer through an unbearable amount of exposition), but then hopes that enough action, effects and oppressive soundtrack will stun that same brain into not questioning the ridiculous character motives, sloppy plot contrivances, and breaking and bending of his movie's own rules. If you feel like you haven't heretofore been sufficiently crushed by suspension of disbelief and reason, then this is your movie.As an aside, the movie felt like a converted book or graphic novel and it's likely this non-existent original medium would have allowed for a more credible attempt at floating this turd."
