,index,neg,neu,pos,rating,title,review
78,92,0.61234254,0.32312572,0.0645317,3,Overrated,"I've never understood the fascination with this film.  The special effects aren't that impressive (simple mat-shots done on black-screen with inanimate objects) even by 70s standards (Superman's were far superior as they required matting a moving person).  The story is practically plaguiarized from Kurosawa's ""The Hidden Fortress"".  The characters play like a cheesy soap opera, with bad dialogue to match.  The only person in the film with onscreen charisma is Harrison Ford (which explains the directions of careers after the SW films).  The fascination that ""Warmongers"" have had with this series of movies (this one, in particular)is beyond my meager understanding: It's obvious to anyone who isn't a sick freak obsessed with these movies that Lucas & co. made it all up as they went along (no epic master plotline as many mongers wish to believe--Lucas was on a journey with no destination), which left them with each successive production to try and write their way out of the box they'd previously written themselves into (luke i am your father-but you killed my father-only in a manner of speaking--what nonsense is that?).Sorry, gang.  I'm not drinking Lucas's KoolAid anytime soon."
79,93,0.73604107,0.22423914,0.039719697,4,One of the most overrated films,"The worst thing about this movie is that people think this is science fiction, when it could have been a western or a pirate movie without losing anything in the trade. There isn't a single idea that has anything to do with science fiction. Picture horses or sailships instead of starships and you'll see what I mean.As for entertainment, it's an ok movie, no more."
80,94,0.002124389,0.021772757,0.9761029,10,Star Wars: The iconic world changer!,"It is now 36 years after this movie hit theaters, but it is not too late to write a review! This movie will and already is in the history books as the movie that changed the world! Star Wars, created by George Lucas, is the most iconic, awesome, epic and action-packed space opera ever made. This movie contains everything you want to see in a movie, for example: action, adventure, mystery, humor, emotion and, above all, creativity. The great visual and imaginative mind of George Lucas made it possible for other filmmakers to get from realistic movies to a generation of movies containing imagination and fantasy. The beginning of the movie is so perfectly written and makes it almost impossible for people not to like it. Firstly, the title scrawl. Although this scrawl was the same as the Flash Gordon series, in Star Wars this iconic and epic beginning was made great by the extraordinary music by John Williams. The music he composed made this movie what it is today and what it was then. His epic score for this movie was deservedly rewarded with an Academy Award. This great creation by George Lucas has influenced me, the American population and the rest of the world completely!!!"
81,95,0.012574475,0.26205805,0.72536755,10,Not just a great movie. It's important,"This story happened 'A long time ago in a galaxy far, far away'. The galaxy is under the dictatorship of the emperor. Princess Leia (Carrie Fisher) is part of the rebellion but is capture by the evil Darth Vader. Luke Skywalker (Mark Hamill) the young hero, Han Solo (Harrison Ford) the brigand, his sidekick Chewbacca, and the wise master Jedi Ben Obi-Wan Kenobi (Alec Guinness) must together rescue the princess and save the galaxy.The characters are icons pulled from classic storytelling like Akira Kurosawa's ""The Hidden Fortress"". George Lucas was able to assemble such iconic characters into a well told story. Rarely is a movie change the nature of movie-making, and even the wider culture. This may be on the list of the most important movie ever. It changed the tone of movies from the gritty morally-confused 70s to the popcorn selling blockbusters that are soon to come."
82,97,0.39223057,0.43446767,0.17330156,3,overrated,"First off, Star Wars is completely overrated. Then again, that's just my opinion, but please - the movie manages to make it to number one in various 'top 100 films of all time' polls. Why?! Secondly, it's just a jaded sci-fi movie with a simple story of good vs. evil. That's all well and good but (for me anyway), the thing just seemed to drag on and on. Mr. Lucas & Mr. Spielberg have a habit of putting young, promising actors into their films who go on to do nothing (see Jurassic Park, Indiana Jones, E.T. etc). I'm pretty sure Mark Hamill though Hollywood was his to command after this. Oh how the mighty have fallen...Anyway, if your a Star Wars virgin, save your time and money."
83,98,0.8398714,0.13790734,0.022221267,3,I dont belive the hype,"always thought of the original 3 star wars movies as great entertainment until the re-release in 1997, and then my opinion changed 180.  The acting in the movie is terrible in fact so bad that there are many cinemax movies that are better acted.  I did not care for any of the characters save han solo and that is only because of Harrison Fords natural charisma.  I wonder if that is why he was the only of the actors to go on with any major non-star wars"
84,100,0.3930769,0.407167,0.19975618,7,things can only get better,"despite being a fan when i was young - say eight years old - with hindsight i feel free to rubbish this camp, unoriginal film. the script is weak in the extreme, something that doesn't change in this series. however, this one lacks what all the others have - a budget. alec guiness was good in everything but here he is effortless, and it's clear to see he didn't think much of this film. ditto peter cushing. try some good sci-fi like 2001, bladerunner, Alien. This is just a basic kid's story about good vs. evil, with a princess, etc. some good moments - the death star, the desert, but too few to warrant such hype. also, why do all star wars fans slate the new ones, which are infinitely better? Put this on if you're baby-sitting."
85,101,0.5471105,0.33699524,0.11589421,5,"Call me a heretic, but...","I was eight when I saw Star Wars; it had just been released, and was making a huge splash, even in the tiny northern community of Leaf Rapids, Manitoba. Employees at our lone theatre were dressed as the movie characters, and even R2D2 and C3P0 made an appearance - I have no idea how such a tiny town managed that.Like everyone else, I was enthralled. But as the years have passed, I've found myself less and less impressed by this ""masterpiece."" It's still fun...but in the end it seems elitist and hollow. I find it difficult to empathize with any of the characters but Artoo and Wedge Antilles - perhaps because these are the ""everyman"" characters, the workhorses who do their jobs with little glory. Luke was too whiny, Han too smarmy, and Leia too insubstantial.That being said, I thought Christopher Lee was great as Grand Moff Tarkin. Too bad his character was killed off in this film.All in all, Star Wars is a decent time-waster, but undeserving of the attention lavished upon it."
86,103,0.009606821,0.14830133,0.84209186,4,The 1st/4th film in the Star Wars saga,"'The New Hope' is the one that started them all for Star Wars back in 1977. It is only due to the prequels that we see its real place within the whole saga.It's a decent enough film, ground-breaking at the time.If you're going from prequels to this one you might find the opening 30 mins a little slow, but the pace really builds after the entry of Obi Wan and never really lets up from there.I find Mark Hamill a little too meek and wooden at times but Harrison Ford more than makes up for it, stealing every scene he's in as the brilliant Han Solo. His chemistry with Carrie Fisher's Princess Leia also adds to the fun.Start at Episode 1 and work up to this smart and funny sci fi film."
87,104,0.07213465,0.2492572,0.6786081,4,Special effects centered film that shows its age,"When I first saw this film, I was blown away. The space ships seemed so real because they weren't shiny and bright, but dirty and worn. I'd never seen a weapon as cool as the light sabers -- that, and the Jedi mind-trick made the film seem like science fiction mixed with a sword and sorcery world. The comedy from the androids, and Han Solo was also great, and to a young kid, the anti-hero behavior of Han Solo made it seem genuinely real.
I loved it.Looking back, I think it was a great film for its time, well deserving of a place in movie history. But today, we can see it, very clearly, that what truly carried this film, was its special effects. It was the Matrix of its time, utilizing amazing techniques never seen before. Apart from that, the film really doesn't have much going for it. Compare Star Wars with Kubrick's 2001, which was made several years before it. It is clearly a superior Sci-Fi film.The biggest tragedy about this film is that George Lucas did so little with his career, apart from this string of Star Wars flicks. In my opinion, American Graffiti was a far better film - I may not have considered it to be so when it was released, but in retrospect, it clearly is. It showed that Lucas really could do interesting things. Instead, he squandered his talents on remaking the same flick over and over. If Spielberg had done the same, we'd be left with no Schindler's List, Saving Private Ryan, Color Purple, ET, or Jaws, but just an endless string of Indiana Jones, or Jurassic Park flicks."
88,105,0.3683801,0.33271176,0.29890817,4,Overrated,"Honestly, I just cannot see why this movie is revered so much, and I'm genuinely baffled when I see it topping the lists of all-time favourites around the globe. Ok, it was ground-breaking once, it changed the movie industry as we know it forever, it captivated the imagination of the millions, it became a cultural phenomenon, blah, blah, blah. I love fairy tales, fantasy and science fiction, but I just cannot bring myself to really love the Star Wars movies.The acting is abysmal, the main characters are shallow, uninteresting cardboard cut-outs, the script is laughable and the pacing is sluggish for the most of the film. The special effects were probably awesome back in the 70s, but they don't seem like anything special now. There're just two things I like about this movie: John Williams' terrific, rousing score and Darth Vader - a truly memorable villain with a real presence. You could argue that it is essentially a kids' movie, but I've seen a lot of children movies (like Toy Story and its sequel, which made me feel like an awe-struck, wide-eyed kid again) that are ten times funnier, sharper, more imaginative and exciting than the Star Wars."
89,106,0.911262,0.077095546,0.011642428,5,This movie isn't that great,"Why do people worship this movie?  It's not that great.  There's no plot, the acting is cheesy, and it's not that intelligent--it's brainless.  It barely can be considered science-fiction.  It's more the equivalent of a western taking place in outer space.  If you want true science-fiction, watch 2001.  There's a movie that will expand your mind.  Star Wars does exactly the opposite."
90,107,0.21952692,0.42915133,0.35132167,4,"It was an ambitious film, but no payoff...","'Star Wars' is the great American icon...I know that. I will be pilloried for saying it, but 'Star Wars' is just not deserving of the hype attributed to it. To say it is a fun film, fine. To say it was visually dazzling, great. But to proclaim from the treetops that it is the pinnacle of film, and that we should all bow down and worship the mighty Lucas for creating this wonder is simply dumb. Lucas set out to do two things: A) pay homage to the old Buck Roger's serials, and B) utilize the basic storytelling archetypes from the myths of old. (Joseph Campbell can tell you more about those than I). I feel he accomplished both of these goals. Unfortunately, he failed to insert an intelligent story along with it. For all those who say that film should be merely lighthearted entertainment, I say balderdash. You only think that because you've been brought up on things like 'Star Wars', which is just mindless laser battles and funny robots (nowhere near as good as its successor, 'The Empire Strikes Back', a film I really enjoy)."
91,108,0.005656825,0.07660474,0.91773844,7,A product of its time. A classic,"When Star Wars came out in 1977 there was nothing like it, it came out of nowhere and was so different. It is indeed a product of its time and would have fascinated many kids of the era. As a film it is very simple and easy to follow. There are no big twists, dilemmas and the good forces come on top. The special effects and film have definitely aged but it has some classic elements. Darth Vader, the army of storm troopers and the mighty light saber is unlikely to be forgotten. Star Wars as a franchise clearly benefited from coming out at the right time, this was the day before competitive television, streaming services or films like Inception. The immortality of Star Wars lies in its simplicity, linear story and vast imagination. This appealed to millions of kids who grew into adults who still loved identified their childhood with this series."
92,109,0.070800304,0.2995063,0.6296933,10,I get all choked up just thinking about it.,"There was no way my review of this classic slab of pulp sci-fi was ever going to be anything but glowing; as a nine year old I saw George Lucas' space opera on its original release and instantly became one of a legion of fans who spent the next twenty years worshipping at the altar of the great turkey-necked director (until The Phantom Menace shattered all of my illusions).Thirty years on, and I'm revisiting Star Wars with my two children, hoping that they will fall in love with it as much as I did, way back when all that seemed important was having a bag-full of marbles and a decent sized pile of comics to read.I'm not going to describe the plot (surely you know that!), nor am I going to go into great detail about how Lucas borrowed elements from the movies he loved to bring us his epic about a farm boy who becomes a legendary warrior; all I can say is that the film has lost none of its ability to astound and my kids sat entranced (despite not being able to follow the story without the benefit of some additional info from their sci-fi geek dad). My son (who is only three and a half ) might not understand what a 'rebellion' is, and my daughter (nearly six) may struggle with the concept of 'the force', but both got a kick from witnessing the whole Star Wars universe for the very first time.Chewbacca was an instant hit with my boy, whereas my girl identified with Leia, the gutsy princess. Both of them loved the brilliantly realised landscapes, aliens, robots and spaceships that have wowed film-fans for three decades (and who can blame themthe attention to detail and sheer creativity in design, costume, and make-up is staggering).It has since become evident that old George ain't always the greatest writer or director in the world (the last three Star Wars movies are proof of that); however, when he does get it right, he works miracles (he wrote Raiders of the Lost Ark tooanother solid gold movie).Star Wars is perfect family entertainment that delivers amazing spectacle, unforgettable characters and enough movie magic to last a lifetime. In fact, why not do yourself a favour: get off the internet and go watch it right now (even if you have seen it hundreds of times before)."
93,110,0.022745756,0.111048914,0.8662053,10,The best film ever made.,"This is quite simply a masterpiece.By far the film that has progressed the film industry the farthest. This is the breakthrough in films. This film set raised the benchmark for standard of films that is still not being reached by many films today, almost 30 years on.This introduces us to our characters and sets the story for out trilogy. A little slow to get started i grant you. An exciting opening scene is followed by what to my mind is a little too much of Threepio and Artoo traipsing through the dunes of Tatooine. After that though it is a non stop ride of action, adventure, drama and comedy. The excitement of learning about the force will never be surpassed and never has an idea been so gripping.Watch this film if you only watch one film in your life. Of course if you are only going to watch one film in your like then after seeing this i am afraid that will drastically be changed into only watching 6 films in your life!!!"
94,111,0.0044002873,0.054246128,0.94135356,10,The beginning of all times,"This one was the dawn of a new way to see movies. This movie created a heritage, and a cult movemement that will probably never end. ""Star Wars"" is by far the greatest cult movie ever, and it changed the way people make and see sci-fi today. Of course, this was a tightrope work, and it shows. The success wasn't insured, and George Lucas really risked it here, and one can tell by the quality of the overall movie that this one wasn't so financed as Empire Strikes Back or Return of the Jedi. But it remains an absolute classic, and the Special Edition in 1997 really souped it up, adding cool effects and new sequences, making the experience even better. This movie started a legacy, and even today, one the eve of seeing the new chapter, I know I can see it without getting tired. The force will always be with the people who see this."
95,112,0.1747949,0.33597127,0.48923394,4,"Vastly Over rated, but fun to watch","Strip away the technology and any number of B scifi films and scifi TV programs done prior to 1977 will eat this scifi-film for lunch. Unfortunately, the masses do not see this and continue to believe that special effects and goofy aliens make a movie great. Thank goodness for Sir Alec Guinness!"
96,113,0.91043,0.07898574,0.0105842985,4,I don't understand all the fuss.,"I highly doubt a more scientific poll of movie fans would produce anywhere near this high a rating.  There seems to be a common thread between Star Wars and computer geeks, however.I hardly can follow the plot in three tries, and I find it boring.  I wouldn't say the movie is ""bad"" and I recognize its significance, but that's all I can say.  Overrated be the word."
97,114,0.8110884,0.15167657,0.037235044,2,What's all the hype about???!!!!!!!!!,"Having seen ALOT of Star Wars references in my favorite shows (How I Met Your Mother, The Big Bang Theory, and Friends), I finally forced myself to sit through the trilogy. And oh boy It doesn't get any more overrated than this. What did I just watch?!!!!!! I didn't connect with any of the characters watching the trilogy. The movie was just non-stop action and visual effects without any dialogue or depth. The only character that didn't annoy me was Yoda who didn't have enough screen time... The trilogy might've been the best thing you saw in the 70s but it doesn't hold up to the test of time AT ALL. Let's stop fooling oursevles."
98,115,0.5626433,0.32632205,0.11103473,2,this movie was teribel,okay so i know this movie is considerred a classic by most people of course but in my expert opinion this is not a good movie at all. The acting bad and the lightsaber fighting not as good as even the phantom menace or captain n the next generation episiode 23 of course. also how come darth vader didn't use the death star beam on the republicans probably makes a lot of sense of course. the soecial effects are not as good as the first 3 movies of course and i could have done them in after effects of course i could tell they were someimtes just toy models. of course. the only thing i really liked about this 2/10 this movie had potential but i could have done better tan george lucas Sign post John Xavier Cassese
99,116,0.92618775,0.06439593,0.00941633,5,You Better Remove Those Rose-Colored Glasses,"If your nostalgic, starry-eyed, inner-child has deceived you, then, just remember this - Star Wars was not intended to be viewed as a religious experience, nor was it a metaphysical endeavor in any way, shape, or form.I fully agree that Star Wars may be fine entertainment for any adolescent to enjoy, but it is surprising to see just how bad it actually is when you view it as an adult. Any reverence one holds for Star Wars can easily be summed up as childhood illusion.Star Wars is incredibly over-rated, badly acted, and a prime example of horrible story-telling. Its weak, clichéd plot that caters to a teenage, male, sex fantasy only serves to provide a thoroughly rotten structure for the entire Star Wars saga.Star Wars' special effects aren't even as impressive as those of 2001: A Space Odyssey, a film which actually predates Star Wars by 10 years.And to make matters worse, Star Wars featured some really lousy characters, like an unattractive, almost masculine-looking Princess Leia; a wimpy, pipsqueak hero - Luke Skywalker; and an annoying, gay, ninny-of-a-robot - C-3PO.I had to laugh when it came to Darth Vader's musical cues. After a while I knew exactly when Vader was due for a screen appearance just by the way the background music would suddenly change in its tone, from light'n'lively to heavy'n'ominous.Yep. You better remove those rose-colored glasses, everyone, 'cause Star Wars' greatness is a childhood illusion."
100,117,0.25092372,0.36737597,0.38170028,6,I've grown up,"I felt in love with the Star wars movie saga when these movies were released again to movie theaters in 1997. I was just a teenager back then. I just watched them again in Blu-ray and some of the old excitement is gone. I guess almost 15 years of becoming familiar with great directors and great movies and also with Sci-Fi/Fantasy works done before 1977 have made me unable to close eyes to what is wrong with Star Wars. Though the movie is still a fantastic entertainment in a childish way, it has some of the worst dialogue I've ever heard in a screen –big or small- and terrible acting. Luke Skywalker is the archetypical hero and the character has great potential. However, Mr. Hamill wasn't skilled or talented enough to flesh out the character as it was written paper thin. As result, poor Luke is just a whining teenager. Harrison Ford fares much better as the rogue space cowboy because he was a very charismatic person not because he was the best of actors. Carrie Fisher is equally flat as princess Leia. Only Peter Cushing saves the day with decent acting as well as the powerful voice of Mr. Jones. The direction is mediocre but serviceable. The soundtrack sounds better than ever in its Wagnerian intensity and use of motifs. Watch it for old time's sake. Luckily, Empire Strikes back holds the passing of time much better."
101,118,0.6310085,0.30754903,0.06144254,4,Good story line disguised by special effects overload.,"A high action film with a decent story line is compromised by the Lucas special effects department.  I'd rather watch a decent 40s western where I am not continuously bombarded by unrelenting, gratuitous computer generated eye candy.  The sense of narrative story telling and graceful pacing is lost is a flash."
102,119,0.14395863,0.3603402,0.4957012,5,I don't get it.,"That's all. Never got into it, and I guess I never will. It's hard for me to stay focused through this movie. But if it changed people's lives, I'm happy for them."
103,121,0.02636534,0.1451819,0.82845277,10,The Duel of the Fates Has Just Begun....,"I would hope that people who truly love and respect the STAR WARS story as much as I do will put behind any unrest they have for the 1st episode.  It was spectacular and it is JUST the first in a line of three films we have to travel back to that galaxy far, far, away.  If you hated the first episode, you have forgotten what it was like to experience that place from the very start.No doubt, the 1st of George Lucas' saga is the best (with EMPIRE coming a close second), but the excitement is there, the galaxy has expanded, we see a younger version of Sir Alec Guiness played well by Ewan McGregor, and Lucas is behind it all more than ever.  Watch Episode IV - A New Hope and remember what we will be arriving at.  For God's sake, use your imagination. Any naysayers are forgetting what you were witnessing the first time around.STAR WARS: EPISODE IV - A NEW HOPE - ****"
104,122,0.90841097,0.07098919,0.020599917,2,"A plot as deep as Super Mario Bros, but with pew pew lasers.","I never understood the love for this movie. It's boring, predictable, and overall just not that well-done. Poor dialog, poor acting, paper-thin story. C3PO is painfully annoying. There's really just nothing about this that I find enjoyable.It's Super Mario Bros but with lasers and spaceships. Save in princess... IN SPACE! I want more from my movies, and especially from my sci-fi."
105,123,0.095077254,0.37634653,0.52857625,2,I just don't like the Star Wars world,"Don't throw anything at me, but I've never been able to sit awake through a single Star Wars movie. As a kid, I fell asleep through all the ""old"" ones. When the first of the ""new"" ones came out, my family went to see it in the movie theaters twice, and both times, I fell asleep during the chariot race scene.But since it's Alec Guinness week at Hot Toasty Rag, I've got to review one of the Star Wars movies. A New Hope is the closest I came to seeing one all the way through. While origin stories are always more interesting, I just wasn't grabbed by the George Lucas fantasy world. If all you've seen are the ""new"" ones (or God forbid the ""new new"" ones) you owe it to the franchise to see how it all began. Yes, you'll see feathered 1970s hairdos, special effects that haven't stood the test of time, and actors you only think of as ""old men"" when they were young and handsome. But you'll still see all your favorite characters, lightsabers, tan robes, plastic helmets, and beeping robots. Plus, you'll hear John Williams's music when he first wrote it, which will be the greatest treat of all."
106,124,0.00107193,0.030672329,0.9682558,10,Wonderful film,The best Star Wars movie is recommended for anyone who wants to start watching the Star Wars series to start this movie.
107,125,0.059318822,0.28955123,0.6511299,10,The first is still the best,"After seeing the latest and last Star Wars (Episode 3), I wondered if the first was as good as I remembered it, or had I just gotten tired of all things Star Wars. Tonight we watched the DVD of the first one (The New Hope or Episode 4, as its now called). What a contrast! Real people, real feelings and emotions, humor, adventure, The Cantina Bar, Luke getting in touch with the Force within, Han Solo's sarcasm, Obiwan's wisdom...Alec Guiness brings a depth to the role lacking in the recent movies....but then again, all of these elements seem lacking in the recent movies. The first one is still a gem! Lucas should have stopped here."
108,126,0.27267057,0.44033724,0.28699228,7,"Charming, but time took its appeal","I think everything about this sci-fi story is known to everyone. ""Star Wars"" grossed 460 million $ in U.S. cinemas making it the most commercial movie of the 1970s. It was also nominated for a Golden Globe for best picture, director and supporting actor Alec Guiness. For all those categories it was nominated also for an Oscar. The movie won 7 Oscars, but only in technical categories, while the one for best picture went to Woody Allen's ""Annie Hall"". Many were outraged at that Oscar decision, but I think this is one of the few times I would agree with the academy.I like ""Star Wars"", really I do. It made so many people nostalgic but I noticed that I truly loved it only when I was a kid, and not now while I'm a grown up. Strange irony; back then I hated ""Annie Hall"", today its one of my favorite movies( Grade:10/10 ). What's the problem with ""Star Wars""? I think it has only about 15 % of the magic that is anticipated while you watch its poster.------------------------------- Take the characters for instance. They are all one dimensional. We never find out more about Luke's life on the farm. We never see him taking a bath, sleeping, going out with his friends or being in love. Chewbacca is so silly that you don't know if he is a animal or an intelligent being that's mentally ill. The only character that is developed is the cynical Han Solo ( I wish there were more lines from him like the one when he says to Obi-Wan that he thinks that the whole Force theory is a joke ). Look at how quirky the characters are in animes like ""Slayers""! The best scene was the one where the two Sunsets can be seen from Luke's planet. That was real magic, unlike other sequences which were more action oriented. I guess the thing that is the most problematic is the almost total lack of emotions. The utopic story is cold and not interested in drama. I wonder what Jean-Luc Godard or Joel Coen could have made if they had directed ""Star Wars"".""Star Wars"" is a good film and its creation of Darth Wader is classic, but looking at its wooden story you just can't but not to wonder if the whole cult thing around it( its no. 9 on IMDb's top 250 films )may have never been started if the special effects weren't so grand.Grade: 6/10"
109,128,0.28006887,0.46199837,0.25793275,5,"Not bad, but Lord, it wasn't *that* good!","The inspiration was the space opera serials of the '30s to the '50s and numerous other sources, with the result that this movie is almost startlingly unoriginal. The script was not great. The acting was achingly uneven, from the brilliance of Alec Guinness and Peter Cushing to the awkward mouthings of Mark Hamill. The special effects were amazing only in their ubiquitousness; the techniques used were venerable -- and have been considerably ""spiced up"" in the currently available video editions. Yeah, it was lots of fun, but beyond that it had no meaning or enduring value. So what inspired the fanatic following enjoyed by the Star Wars franchise?According to George Lucas, he was guided by the work of mythologist Joseph Campbell, who was able to distill from the world's folklore the foundational elements of myth. These are principles and images that resonate; our response is almost biologically hardwired. Using Campbell for a blueprint, Lucas constructed a modern retelling of the hero's journey. In this he didn't do a bad job, because the resonances are certainly there. This I think is key. It fools into thinking we are seeing a great story, because its structure causes us to react to it as we would to any number of other great stories. But the story cannot fill this structure. The mythological resonances blind us to the gaping plotholes, the shallow characterizations, the poor acting, and that godawful dialogue.A really harsh critique of this film is required not because it deserves it by any absolute measure -- indeed, under other circumstances it would really be too lightweight to merit the attention -- because against all reason it has become a standard by which all other movies of its genre are judged. There are far better candidates for that role than this."
110,129,0.9610477,0.03361584,0.0053365333,5,Overrated and boring,"I am probably the only person on the planet who can attest to this, but I have honestly fallen asleep while watching not only Star Wars, but all three of the trilogy. Star Wars is boring, overrated, and just plain silly. There. I've said it."
111,130,0.0223047,0.22915865,0.74853665,5,See the original,"I've never been able to understand the overwhelming fascination with this movie. Someone mentioned in their personal review that this was the movie that changed it all. That person was right, this is the movie that made people more interested in special effects over plot. If your interested in the plot of this story, then I recommend seeing the movie that inspired this film. The movie is called, ""The Hidden Fortress"", it was directed by Akira Kurasawa."
112,131,0.014563601,0.07881496,0.90662134,7,Good film even though it doesn't live up to all the hype,"I know that there are few movies out there which are as much loved as ""Star Wars"". So, I think I should say this straight away; I do *not* think that this film deserves all the praise and all the hype it's gotten over the last 22 years. However, I do like this film, it's just that it is so full of clichés that one more cliché would've made it a very silly film. As it is now, it's not silly, it's a good film for kids. I don't say that to try to put the film down, there's nothing wrong with children's films. Look at the best Disney films for example! Some of them are masterpieces. And I really like fantasy films like ""Star Wars"" even if I think that e.g. ""Time Bandits"" is a better film. Having said that, there is nothing really wrong with ""Star Wars"", it's good entertainment. It's rather funny (I like interplay between R2-D2 and C-3PO) and apart from the clichés (though they are overwhelming) it is a rather nice story -- for kids. Not being a child I do demand much more from a film's script than this, but I was still very entertained while I watched ""Star Wars"" and my vote for it here at IMDb was a 6 (out of 10)."
113,132,0.020148346,0.18715951,0.7926923,9,The start to an epic adventure,"A New Hope will forever go down in history as the start of one of the greatest cinematic adventures of all time. This movie is everything - from characters, to character development, to the introduction of John Williams' famous score, to crafting a great conflict between the protagonist and antagonist.The character development of Luke Skywalker in this movie alone shows nothing less than great storytelling. At the start of this movie, Luke just wanted to go to the ""Tosche Station to pick up some power converters!"", and by the end of the movie he's using the force to help destroy the greatest weapon of all time: ""That's no moon. It's a space station.""While I was not alive in 1977, I can only imagine the audiences reaction after seeing this gem of a film. It has lived on from generation to generation, and still generates awe inspiring wonder from a story told ""A long time ago in a galaxy far, far away....""Final grade: Easily a 9/10"
114,133,0.33775297,0.4761407,0.18610643,5,It was good in its day but do we really need it any more?,It seems kind of redundant reviewing this movie but here goes.I think it's kind of dated. I'm not disputing how fresh it was at the time but for me the prequels just do the same thing but with better effects and less cheesily plus they had a bit more political nuance.People might tell you this movie has more depth or it has more heart but it really doesn't. It's just an adventure and that's fine but it's been superceded 100 times over.
115,134,0.0060220785,0.043877225,0.9501007,10,nostalgic and really beautiful,The one that started it all and thank god that george's wife heavily edited this movie otherwise we would probably get something like the phantom menace.the thing that lucas did great is that he gaved us this wonderful universe and some of the best characters in the history of cinema so us as the fans should always be thankful for what he did.
116,135,0.043036196,0.27792293,0.67904085,10,Best Movie of my Life,"I grew up behind the iron curtain in Hungary. We hardly had the chance to see Western movies. I was 8 when I saw it, in 1982. I remember we were late from the movie (I went with my brother and grandmother) and we arrived to our seats when R2D2 was trying to find a way out from the icy base of the rebells on Hoth.I started to watch the film in awe, as I have never seem anything like it in my life. It's difficult to describe what impacts it gave me. Yes, on first level the special vision complex of the movie, the freedom fight against dictatorship, the novel landscapes and then the modern technology, but also the Asian (Buddhist, New Age) philosophy, that I had never encounter until then.I couldn't get out of its spell for several years. (I think I was in love with Han Solo for several years, too.) And with the movie - even now.Thanks Gorge Lucas and the Hungarian Distributor, who dared to bring it it in!"
117,136,0.0038145175,0.07933264,0.91685265,10,For Starters!!,"This was the introductory fanaticism of laser works, as well as a bevy of special sound effects, and elaborate sci-fi costuming, which started a whole new revelation in the cinema world. Steven Spielberg mastered the art of galactic warfare through a limitless use of creative weaponry!! The enormous popularity of this film opened the floodgates for copious movies about space battle in the ensuing years ahead!! Initially intrigued by the hit television show ""Star Trek"", the American public took to the movie ""Star Wars"" because it pinpointed a sort of personification of a video arcade wonderland, as a result, ""Star Wars"" utterly fascinated the movie audience!! Harrison Ford is one of the all time box office legends in Hollywood, his big break was with the movie ""Star Wars"",,, Later, of course, he captivated millions with his stellar performance in ""Raiders of the Lost Ark""!! Movies like ""Star Wars"" do not come along very often, when they do, they set a precedent in the film industry!! I found the film ""Star Wars"" to be way ahead of it's time with regard to the optical gimmickry that they so superbly effectuated!! The music to ""Star Wars"" is classic in it's charismatic demeanor, and, by and large, it is understandable that the most prominent critics in the film industry rank ""Star Wars"" as one of the greatest movies ever made!! ""Star Wars"" is always chosen as one of the top twenty films in the American movie market by the esoteric and discriminating critics of AFI!! Endless accolades go out to ""Star Wars"" and the incredible ingenuity it possesses to entertain the American movie goer!! WITHOUT QUESTION!! FIVE STARS!!!!"
118,137,0.002405098,0.013963948,0.98363096,10,What can you say...pure greatness,"Star Wars changed everyone's lives when it came out in 1977, including mine. I can still remember the anticipation as a little kid waiting in line to see this amazing movie I kept reading about.It definitely lived up to every bit of hype I had heard up to that point. I got my popcorn and my soda, sat down with my cousin and we watched in awe at everything we saw on the screen.I am definitely a Star Wars kid, and feel very lucky to have actually seen the original in the theater, something that today's kids can never experience because all big event films are all children of Star Wars after all. But there will never be anything like this first movie, the greatest film of all time! If you haven't seen it yet, see it!"
119,138,0.012011964,0.1556385,0.8323494,10,Outstanding!,"This is one sci-fi movie that is an absolute keeper! Star Wars is a gem. The characters, the plot, the technology, and the special effects really put you in a total state of awe. Here you have a walking tyrant named Darth Vader, a human iron lung who has a strong craving for power. He uses the mystical power known as The Force to get get anything in his will. The Force choke is wicked! Then you have Luke Skywalker(Mark Hamill), a simple farm boy who wants to go to the academy, then he and his uncle purchased some droids that have some important information to an old Jedi named Ben ""Obi-Wan"" Kenobi(Alec Guinness), who has kept a light-saber from his old student Anakin Skywalker(Darth Vader). I liked the scene where Luke, Han Solo(Harrison Ford), and Chewbacca(Peter Mayhew) took out the StormTroopers. Then there's the Death Star battle. A real gem. When they showed the extra scenes later in the years, it's worth the watch even more! The commercials, the ads, the toys, the movie isn't a hit without them, and George Lucas will get kudos from me! 5 Stars!"
