,index,neg,neu,pos,rating,title,review
107,128,0.82774526,0.13754793,0.034706857,1,Why oh why did I not listen to reason?,"Was almost not going to give this movie a pass, having a feeling that it was going to be a bloated mess.And oh my what a bloated, drawn out, rudderless and boring bloated mess it was!I have never felt like walking out of the cinema while watching a movie but at the half way point of this film i was tempted, it was that bad.The story was a meandering affair not really going anywhere from start to finish with nonsensical and cliché dross thrown in for good measure.It didn't feel like a sci-fi, more like a soppy drama with a few sci-fi elements thrown in and the special FX where nothing special, a few OK scenes but for the most part it was bland bland bland.I thought it was going to be an innovative, trippy Kubrikesque like film with a lot of bizarre and amazing visuals and strange and unique vistas and scenes, aliens, strange technologies, Otherwordly Gods!Instead it boiled down to a silly soap opera with bickering astronauts and crying family members. Avoid."
108,129,0.85449773,0.12707828,0.018424058,1,What did I just watch?,"As others have done, I'm giving this a 1 to counter at least one absurd 10 given somewhere out there from behind a bookshelf in the fifth dimension. I won't go into the plot here, there are thousands of other reviews that have done so, I'm simply going to comment on why this movie is so not a 10 star flick. Other than Christopher Nolan stalkers loving from afar, this movie is a 3 hour exercise in endurance. Once I start to watch a movie, even for all of the faults I may find, I typically watch to the end...only with Interstellar it just wouldn't end. It was torture. I'm a huge believer that sci-fi movies are fantasy, an escape from the every day, a time to allow the improbable to take over...but they still have to make sense. The disconnect from scientific theory in this movie is of epic proportions. For example, I couldn't get over the complete avoidance of event horizon as the film wrapped up. I found myself completely irritated by this because the film relied so much on general relativity to develop the story line, and then just bastardized the entire premise of the theory so that the main character could survive was a total rip off. The acting was so over the top it was, at times, comedic. The character development was so poor that, as an example, I have no idea what Topher Grace's role even was, I was just like, ""hey, Topher Grace is in this movie""? Given the fact that the viewer was offered the opportunity to visit a different GALAXY, it was a total snoozer to see that all that is out there is Waterworld, Iceland and the Grand Canyon. I could go on, but I won't. I've lost enough time in my life to this awful film."
109,131,0.014321237,0.12357429,0.8621044,10,"Possibly the greatest film of this decade, maybe even century (so far).","Similar to at least one of my fellow reviewers, this is my first review. If it happens to be my last as well, I wouldn't mind. This movie warrants a review.The night before seeing ""Interstellar"", I had watched Stanley Kubrick's ""2001: A Space Odyssey,"" which may have been the best movie of its decade/century as well. I was blown away by the beauty and grandeur of Kubrick's masterpiece, and I was worried that seeing it so soon before ""Interstellar"" would lead me to great disappointment in Nolan's film. Fortunately, this is NOT the case. ""Interstellar"" lived up to Kubrick's ""Odyssey"" and will be one of my favorite movies of all time. Nolan's movie certainly didn't surpass ""Odyssey""; the two occupy a very different space (no pun intended) in my mind and in the annals of cinema. I can say with confidence that the two of these movies have illustrated the glory of what can be achieved in a sci-fi film, and they cause all others to pale in comparison. Even the recently- released and acclaimed ""Gravity"" has no such weight compared to these two masterpieces (another great pun). Without spoiling any of the film, I would like to discuss some details that impressed me. The score is phenomenal, the acting is powerful, and the special effects are superb. But perhaps my favorite aspect of the movie are the apparent nods to Kubrick's ""Odyssey"" which made the dual-experience even more significant. Certain elements of the film reminded me of Kubrick's ""Jupiter and Beyond the Infinite"" sequence, the mysterious monoliths, even the legendary HAL-9000. Even with these slight similarities, so much of the movie was different, and in enough ways bolder, such that ""Interstellar"" feels incredibly fresh and original.Christopher Nolan co-wrote AND directed this film, which only further solidifies his status as one of the greatest directors of our generation. Even with his hard-to-match lineup of prior successes, this movie is a phenomenal standout. The run-time felt very appropriate, and just like ""Odyssey,"" I was pleased with how many things were addressed after what seemed like logical stopping points.Please treat yourself to a theater experience of ""Interstellar."" If you love sci-fi, if you love the realities of space and astronomy, even if you only love great film making, you will love this movie."
110,132,0.83556974,0.1350591,0.029371107,5,Wants too much. Achieves almost nothing.,"It's not a bad movie, but it's ordinary at best. Dialogue is very clumsy at times. It's too long, and way too much time is spent on explaining phenomenons that don't need to be explained. It could have been such an elegant and thought provoking movie, but instead it's dead set on explaining absolutely everything. It ruins the mystery, and the opportunity for me to use my own imagination. Unfortunately the time spent making sure that everyone in the audience understands the movie EXACTLY the way the director wants you to, is spent, at the expense of a good storyline and the development of believable characters and meaningful relationships. A funny idea, and a powerful soundtrack, just doesn't cut it for me. I was very underwhelmed and disappointed, but go see for yourself."
111,133,0.95219857,0.038851343,0.00895003,1,bad movie,I love sci-fi thrillers and all. I hated this one. There is something fundamentally wrong with this movie. The story reads as an excuse. An excuse to keep you in a room and play some space flight scenes. The film tried so much that ended up failing in everything. I think the problem is the blend of emotional crap with band-aid surrealistic physics that makes no sense just so that emotion could be the focus of this crap movie. I would really like to convey my opinion but this movie only left 2 brain cells properly working. It is that bad. I sincerely hope I make it. I have been drooling ever since I left the cinema.
112,134,0.7869199,0.17367105,0.03940903,6,Don't believe the hype,"""Interstellar"" was an above average film and I have no regrets spending a Friday night checking it out. Unsophisticated audiences may enjoy it if they don't analyze it too deeply. However, if you are one who understands the world of physics, aviation, or space travel, this one is hard to watch. There are a plethora of continuity issues as well as plot holes. It seems like Chris Nolan watched ""Gravity"" and decided he could make a really terrible film into something worth watching. He added the ""Contact"" premise and inserted some Physics theories and some expanded back story to create a mediocre film. I was hopeful that I would be impressed by the obviously inflated reviews but I wasn't. The guy next to me actually fell asleep during the first hour which was very grueling. Of our group, there were three thumbs down and one thumbs up."
113,135,0.43909925,0.39764205,0.16325869,3,One of the worst films of 2014,"Went in to see this film this afternoon and had high hopes. After an hour in I realised that I nearly nodded off twice as the music score playing over the beginning quarter of the film was sleep inducing to say the least. It didn't help that not one of the characters was engaging in anyway possible, especially Matthew McConaughey's drawling southern accent. It seem to take an age for anything to happen in the film, and finally when there was some movement, director Nolan slows everything back down to a snail's pace. I'm not saying the film was ridiculous as it is purely science fiction which I normally enjoy, but this was a challenge for me to stay till the end of the film ,-( two gents in the theatre walked out just over an hour in and never came back), I unfortunately didn't have the hindsight to do the same, otherwise I would have got over three hours of my life back to watch two good films.When the film is released on DVD/BR, I hope they have a cut that last's about 1hour and 20m which should make it an entertaining film without the huge unnecessary spongy filling."
114,136,0.9319835,0.06226597,0.0057507535,1,A big dissapointment!,"This is a typical movie that only gets high rated cause of its high status maker and actors. The movie itself and its story is just like any budget crap.
Its not logical at all!"
115,137,0.8646674,0.114631325,0.02070113,1,INCREDIBLY Atrocious!,"3 hours of senseless drivel... That is what I sat through when I watched Interstellar. The acting wasn't anything special, but the SCREENPLAY... It had to be among the worst three that I have ever sat through. In fact, I was close to walking out of it, had it not been for the laughing! In a sci-fi film like this, the expected reaction was far from the real one. Instead of a gripping, edge-of-your-seat effect, the screenplay and plot holes were so ridiculously bad, that myself and a few other cinema-goers were in stitches laughing! Like Prometheus (but somehow worse), this film had the adverse effect of inducing laughter in anybody who wasn't blinded by the interplanetary special effects. In almost all sci-fi films, there is an enormous twist in the plot or story that will strive to inspire a gasp in viewers. Some rare films have this effect with an excellently crafted twist... Not this time. The 'twist' in this film was, again, so extraordinarily awful, badly thought-out and far-fetched (don't get me wrong- these films have the right to go more far-fetched than any film has travelled before, but this one was just plain BAD), I had to shout out 'come ON!' when the credits began to roll (inspiring a few more laughs there from viewers in agreement). Even here, at at the end, there were still unanswered questions that were TO BE SOLVED at some point in the course of the film. With its mediocre acting, awful plot, vexingly atrocious 'twist', underdeveloped characters (entrusting a save-the-human-race mission to a semi-random trespasser - hellooo???) and boring disposition throughout, save your money and head to something - anything - else!"
116,138,0.32234523,0.41679326,0.26086155,1,Boring and depressing film,"The story was initially promising, but after mission start of the film had unfortunately many lengths, it would have been better to put this place 2h 3h.The whole film has somehow worked very pieced together ...The SciFi ideas were sometimes quite OK, but not consistent. In Star Trek z. B. the makers have previously carefully considered to create a coherent picture to. In this film, here it creates the rocket spaceship with his ridiculous drive to escape the pull of the black hole ...The special effects were on the level of 90 years ... since I've been hoping for much more. I went because of the extremely good reviews on IMDb in this film and am just disappointed ..."
117,139,0.01766644,0.056434676,0.92589897,10,Mind blowing!,"I rarely go to the cinema any more since I have such a good entertainment system at home. I went to see this movie anyways since I didn't want to wait until it came out on blueray. I'm glad I did! There is only one thing to say to describe this movie: Mind blowing! Truly mind blowing! I had high hopes for this movie, and usually when you go in there with high expectations you almost always come out disappointed. That's not the case with this movie! It was actually far better than I had dared to dreamed about! I couldn't stop thinking about it for days afterwards. This movie addresses some important questions. Are humanity going to stay on the earth? Is it safe here? This is a movie about the struggle to survive. But it's so much more! It's action, love, hate and even some comedy. This movie has it all! It lasts for 2 hours and 40 minutes, but not for one moment does it get boring. There are lots of plot twists that really get your imagination going. The movie makes you do some hard thinking. Not only is the movie exiting and entertaining, it's also estethicly pleasing! Breathtaking is the word of choise for some of the sceenes. Not to mention the music which complement the visuals so well. I haven't seen a movie so estethlicly well done since 2001 a space odessy. And that movie was famos for just that. If you haven't seen this movie yet, do it now! This is the best movie I've seen in a very long time!"
118,140,0.4116846,0.45724207,0.13107333,4,A Bit of a Disappointment,"When I first heard of the making of this film, I had reservations about it. Then, I learned that a well-known scientist(Kip Thorne) was attached to it as a technical consultant and my interest began to increase. Getting it right, scientifically, seldom works with the film industry, although there have been limited occasions where it has. Avatar, Kubrick's classic 2001 back in 1968, and one even further back, Forbidden Planet (1956) show that it can be done.With this in mind, I thought this might be one of those rare ones that could live up to my expectations. I mean, after all, Christopher Nolan and Thorne. How could it fail. I've always believed that, in order to make a quality science fiction film, you have to have a writer that knows what the genre is all about. In this case, there is not only the potential for quality writing from Nolan but also scientific expertise from one of the top scientist in the field - what could go wrong...go wrong.... Well, in spite of all that, it did just that.Yes, it was a visual treat that applied all the wonderful effects developed over the years. And it did that very well. But that's not enough anymore; at least not for me.What I experienced instead was story that was based on a premise that was faulty almost from the start with scientific shortcomings and implausible circumstances. And that's where the disappointment comes in for me. I can understand Nolan's possible lack of detailed knowledge of wormholes, time dilation, gravity effects, and the like, but how could a respected scientist like Thorne allow it? Unless of course he had little control over the film's production. Alas, that is probably the case.I'm not going into any detail about the the actual story because that is already well documented in other reviews. I end with a final summary and opinion: If you know little about that actual scientific aspects of the various theories touched upon in this film, you'll probably find it entertaining. If, on the other hand, you have sufficient knowledge of what we humans actually know of such things; you too, may be a bit disappointed."
119,141,0.13600378,0.45420873,0.40978742,10,Fascinating Film,"The earth is plagued with droughts, famines and other apocalyptic disasters. Mankind must find a way to leave planet earth once and for all. An earth-like planet has been discovered in another solar system. A spaceship can travel fast through a wormhole though interstellar space but can Cooper get there and return to earth in time to see his daughter before she grows too old?The Aging of Murph vs her father Cooper the answer is relativity playing a factor in aging - how fast time runs depend on the relative position of the observer and the subject.Incredible movie - HIGHLY RECOMMENDED!10/10"
120,142,0.0018203096,0.0071124565,0.991067,10,Great,One of the best movies i have ever seen in my life!
121,143,0.873714,0.10372507,0.022560876,1,Rubbish,"I found this pretentious crap. After some 80 years of being addicted to movies and being a fan of Science Fiction from the days of Astounding and Galaxy, very few films have lived up to expectations. ""2001"""" the best of the lot. The mix of sugared family relations and hand-on-the wheels spaceship driving like a racing car plus some probably very expensive gadgetry was too boring for me, sorry, I did not last the fulll length and had to find my own wormhole like fast forward to the finish."
122,145,0.21341765,0.4401011,0.3464813,5,"More drama than sci-fi, should have been better.","Christopher Nolan has made some great films, but alas, this isn't one of them. It's not a bad film, but as sci-fi, it misses the target. A film about alien life forms is credible, because it's possible, but a film that mumbles abstract nonsense about a relationship between quantum data, time and five dimensions, that puts a primary character behind a bookcase to observe what's going on in front of the bookcase while unable to communicate through the books had me shaking my head. And then, in what seemed like an eternity later, in a silly and inconvenient way he does communicate. Also, I'm still wondering about the significance of the drone chase sequence. Particularly distracting was when HE rose from the pod. Maybe if I'd known he was in the movie would have prepared me for it, but it came across as an unintended joke. And the constant crying by every one of the characters was just too much. Reportedly costing $165 million to make, the money sure doesn't show up on the screen. For all the questionable raves about the effects, among other things, I wasn't wowed by them at all. A dark color palette full of dull grays was far from inspiring, as good science fiction should be and it came across on the screen as being low budget to me. Visually, it was no Oblivion. The relationships and drama between the characters is the main focus of the film with space and time travel serving only as a device to advance and put some quirkiness into that plot line. As I said, it's not a bad film. Without the lofty expectations of seeing top notch sci-fi from a great film maker, it still had some good dramatic and emotional moments that held my attention, largely because the actors threw their all into it and because Hans Zimmer's great score made some overly long sequences seem way more exciting that they were. Here's hoping Mr. Nolan gets back on track next time out."
123,146,0.96334934,0.029966658,0.0066841063,1,Such a waste of time,"I must have missed something because I got nothing but a very long, pointless, boring and uneventful movie on my screen. Talk about love and love BORING!!!"
124,147,0.89436746,0.09265154,0.012980872,1,Everything went wrong,"I believe this screenplay came about when director Nolan met M Night Shyamalan at a party and jotted down a bunch of ideas for a sci-fi movie that Shyamalan got after drinking half a pint of vodka. The screenplay contains all the weirdness and confusion you find in a bad Shyamalan film. Add some rather boring action, and you get 'Interstellar'. What is this mess of a movie? There is enough material here for an epic sci-fi, a drama, a supernatural thriller, and an action movie. And that's a bit too much. There are too many plot lines and tonal shifts, and it doesn't help that the whole thing is way too confusing for anyone to comprehend what's going on. How many philosophical issues does this film raise, anyhow? Next time, try one. Not twenty. And try and provide some emotional payoff in the end. I can't believe this film got such good reviews. It is amateurish nonsense."
125,148,0.4503344,0.4481795,0.10148617,2,Worst science in a serious movie ever,"This movie attempts to be serious and it has good believable science in it but then they do things that just make you want to scream at the writers. If you are going to ask me for suspension of disbelief please be a little consistent.A space ship takes off from earth boosted with a three stage rocket about the size of a Saturn 5 rocket. That same ship can then take off and reach orbit from two alien worlds with out any boosters, including one planet so far down a gravity well that there is a time dilation of one hour to 7 years. At one point three ships are moving away from a black hole with no thrust but when the smaller ships separate from the larger one they immediately fall back into the black hole. There is a 300 foot ocean swell on a planet where the ocean is only 1 foot deep.It seems like every time the writers wanted to add some plot device into the story they added a new convenient constraint to their universe. For example you can communicate normally in one direction through their worm hole but only a few bits per day in the other direction. Our hero is an ex-NASA pilot who even though hasn't been in contact with NASA for 20 years is given the task of piloting their latest ship.I hope anyone who took high school physics would feel insulted by this movie."
126,149,0.434419,0.48828512,0.077295944,4,Made no sense and slow pace,"I believe that once people get on the band wagon they follow the hype of this move, hence the mega score of 9.5. I think Chris Nolan wanted to enter himself in the realms of Stanley 2001.I wont bore myself or anyone else, my major issues, 1. Why use Saturn rocket to launch out of earth when they had these cool ships in the rest of the movie to fly up and down from planets.2:They can go through worm holes, find earth like planets but cant detect its a frozen rock and the other has no land at all.3.If he could send a message to say STAY, why would he then have sent the co ordinates to NASA headquarters, why send anything at all.4.MATT DAMON, didn't fit role."
127,151,0.0987753,0.41833574,0.48288897,8,"Many plot-holes but a solid work of sci-fi overall, with some worthy moments","First, the good stuff. Black hole and other imagery is top notch accurate, as confirmed last year by real life observations. This is by no means 2001: A Space Odyssey just as Nolan is no Kubrick, but the movie is ambitious and does have strong points. There are a lot of things that make no sense however, first, the nature of the Apocalypse on Earth is completely nonsensical, but on the other side, the oft criticized ending by the scientifically illi terate, makes much more sense than a lot of otherwise blindly accepted parts, especially if you take into account that once you go speculative, you cannot be that wrong. There is some sound strong sci-fi along the way, but a lot of nonsense points have to be given too, though many are saved by the (almost) brilliantly consistent ending, and a lot of sci-fi themes are nicely incorporated and shown, to stimulate imagination in some capable kids.There is also a strong extra point given for respect of the father, as single fatherhood is vastly underappreciated in the wok esick culture of nowaday. The daughter ""scientist"" is celebrated despite of the fact that she entirely plagiarizes work of future generations transmitted by her daddy, which is taken as her modest denial in a culture desperate but unable to obtain wok ef reindly heroines of disciplines for which for many centuries including decades of ins ane positive dis krimination they are proven to be a bit too soft in the head for, a touche, if subtle punch that irritated the ""critics"". Extra point for Matt Damon playing a nas ty man he always seemed to me to be.Overall, a flawed but inspiring piece that can stimulate imagination and scientific curiosity in those who have it, and some emotional roller coaster for the dimw it majority."
128,152,0.4935072,0.35992146,0.14657137,1,Are u kidding me?.,"Not scientifically accurate ... ( not how wormholes / black holes function.)
but the third act has some interesting visuals . But this movie is overlong and overrated . Nothing on Kubrick.
Its a stretch but some parts are still enjoyable.
This could have been much more .
More could have been explained with what happened to the ecosystem ... what about the the change of mental state through epochs ?. That alone could be a interesting movie ...
hawkings talks about ideas that should be in movies but haven't been implemented. ... Yet!.Like inception this movie deludes the audience with tantalizing concepts not fully conceptualized...
but could be a spring board for future film makers ...
sometimes i am let down by movies that promise too much . Some 13 year old is gonna think they have just had a quantum physics lecture ... ( sorry if i sound too harsh.) ...its less context and more deconstructed simulacra ..."
129,153,0.8873133,0.09528962,0.017397068,1,A painful waste of time,"Like quite a few others I'm giving this one star to balance out countless 10 star reviews.My wife and I watched this because of the high average review on this site. I won't bother describing why the movie was so bad. Others have done a great job. It was like watching a three hour train-wreck, or a regular train wreck shown in super slow motion over several hours.Unfortunately I can't just leave it at that, because I have to write at least 10 lines. So I will expand enough to say that the ""science"" was non-existent, special effects were poor, the pacing slow.Perhaps the most ridiculous thing was that the astronauts had to leave earth with a 20th century three-stage rocket, but later they landed on other planets and took off again with Star Wars type landing craft. That's just one example of insane stupidity, and it just got worse and worse from there."
130,154,0.3614461,0.37942487,0.25912902,5,I so much wanted to like it but...,"I'm really sorry. I so much wanted to like this film. So much has gone into it and the concept is good, but it just didn't work for me. I found this to be a compact and fanciful story stretched up to intergalactically implausible proportions. It didn't ring true, and it was full of Hollywood formulae, like clumsy cliffhangers. And why did we have to have a Western-style fight scene on an icy planet on the other side of a black hole? There were no punches thrown in 2001.People will say it was too long but it wouldn't be any better if it was shorter. It is also an unremittingly dark and depressing film except for certain aspects. The brilliant special effects, loud sound track and music served to mask the shortcomings. On the plus side it is thought-provoking about space and physics, the actors gave everything, especially the main character, he was brilliant - it didn't have George Clooney in it a big plus. The concept is excellent, and it dramatises aspects of Einstein's theory of relativity such as meeting your children who have grown older than you.I hope a lot of people like it, as I wouldn't want all that effort and commitment to go to waste, so just ignore my opinion! Go and watch it and make up your own mind!"
131,155,0.03849603,0.1628155,0.79868853,10,Interstellar - Truly Symphonic Creation by the Nolans,"A simply breathtaking film, Interstellar completely blew my expectations out of the water. The Nolan brothers took a huge risk in making a film about space travel, but they succeeded.The movie was one of the most visually stimulating movies I've ever watched. Be prepared to stare in awe. Hans Zimmer didn't disappoint with his original scores for the movie as well. Just wave after wave of amazing CGI and music throughout the film is enjoyable just by itself.But what I enjoyed most was the fact that the movie sticks to the main theme of human survival and curiosity. Everything that happens always links back to those themes.Not everyone will like the movie; some of the plot twists and more bizarre explanations the Nolan brothers came up with will leave some laughing, confused, mad, and/or skeptical. After all, it is a movie on the unknown. But, the Nolan brothers outdid themselves. You have to understand that there is so much in space physics and astronautics that humans cannot even fathom. You have to understand that what the Nolan brothers came up with could be true or not be true; there's no way to know because they came up the best interpretation for the movie based on incomplete data. TL;DR, one of the best movies made ever so go watch it. go in with an open mind and accept that humans do not know everything about space."
132,156,0.7694943,0.17671323,0.053792477,1,No no no I cannot believe,Are usually write good comments about movies because I choose good movies but this time I was fooled by the rating and I mean the good rating man what the heck I just lost 1.5 hours of my life watching this movie and I thank God I fast forward the Resting one hour man what is this movie 2 1/2 hours why for what very complex very hard to understand very science-fiction nothing to understand
133,157,0.63338935,0.2799111,0.08669945,6,Not The Film I Expected By A Long Shot,"The problem is... Stellar is so complex and confusing you are at the mercy of tying together so many scientific issues you get bogged down in the constant slow dialog and the dragging delivery of the twists and turns of what has got to be the most complex multi-plotted movie I've seen in years. I sensed ""overkill"" of some scenes that seemed constantly drawn out that if I had a remote I would have fast forwarded through many parts. I am a big Sci-Fi movie lover and as such I will bring huge praise to the writers and producers of well made movies of this kind. Before going to see this much anticipated film that was given spectacular and high praise from several cites such as IMDb, I was dumbfounded by what appeared to be a movie almost impossible to find fault with in those reviews. Whats more this film was much too long (2 hrs 55 minutes) including previews of trailers. No human bladder should be put to such an ungodly test. Lastly I want to again point out that many reviews are suspect in this world of questionable truths of opinion."
134,158,0.96427214,0.030563563,0.0051641953,1,Awful,"Everything about this movie is so bad, especially the acting.Matthew McConaughey's gruff ""whispering"" is particularly annoying - why do so many lead males nowadays try (and fail) to copy Clint Eastwood? And Michael Caine's ""parody"" of a NASA scientist almost made me laugh out loud.All in all, the film is just Hollywood dross that starts badly then goes downhill from there. Avoid, if you value your time."
135,159,0.22183184,0.37886596,0.3993022,5,Not very stellar.,"Matthew McConaughey stars as space traveler Cooper, who travels to space through a wormhole in an attempt to find a planet that will be fitting for humanity to survive, as it is predicted that Earth will be inhabitable due to disasters.This movie combines sci-fi adventures, fantasy elements and spiritual references, which make the plot pretty interesting. It also contains an all-star case including McConaughey, Anne Hathaway, John Lithgow, Michael Caine, Topher Grace and Matt Damon. However, the slow plot momentum and lack of action rendered the movie pretty boring. I first watched this film on a plane ride and fell asleep on it.The visual effects were great, the acting was OK and the concept was pretty intriguing. However, the slow pacing really dragged the movie on. I may be the minority in the opinions, but I've seen more exciting sci-fi/adventures movies.Grade C-"
136,160,0.07862477,0.27050436,0.65087086,10,This is a movie you want to tell everyone about but no matter what you say it's just not enough. Christopher Nolan is a genius,"""We're still pioneers. We've barely begun. Our greatest accomplishments cannot be behind us because our destiny lies above us."" Mankind has finally used up all of Earth's resources and it has become a dying planet. When Cooper (McConaughey) and his daughter stumble upon a secret outpost that contains the remnants of NASA they are told of the seriousness of the problem facing humanity. Cooper is a former astronaut and is given the responsibility of traveling into space to find a habitable planet for the human race. I have been writing these little reviews for almost 5 years now and for the most part I have found it easy to talk about every movie. This one I can't seem to find the right words for. The reason has less to do with my vocabulary and more to do with the awesomeness of the movie. There are some movies that words just cannot do justice to. The last one I felt that way about was The Passion Of The Christ. This is a movie you want to tell everyone about but no matter what you say it's just not enough. I loved Gravity and this was 1,000 times better. Overall, really nothing I can say about this movie other than watch it. Christopher Nolan is a genius. I easily give this an A+"
137,161,0.9823482,0.015172864,0.0024788443,1,Waste of time!,"The most boring movie I've ever seen. The plot really doesn't make sense if you think about it for five seconds, and the human drama is poorly written and unconvincing. Overrated is an understatement."
138,162,0.5993369,0.32568538,0.0749777,1,Entirely Non-Stellar,"How could a movie cost $165 million to make while devoting only 5 bucks to a script? I'm no physicist so I'm not going to cry about the faulty science. But at least try to create scenes and dialogue to make the mumbo-jumbo somewhat plausible in a ''suspend your disbelief and enjoy the ride"" kind of way. Instead, we're treated to a scene when the astroclowns are freshly in space and through the wormhole when one guy decides to break out the pencil and scratchpad, whereupon he discovers for the first time that every hour down on Planet Moonbeam = 7 years on Earth, so hurry back, mkay?
The ridiculously cumbersome robot. Mumbling Matthew's horrific hairpiece. Anne Hathaway's punchable face. Casey Affleck's even more punchable face. Michael Caine cashing another cheque. All the un-earned tears. The cheap references to Robert Frost and Joseph Conrad. Aaarrrrrgghhhh.
The pretentious philosophizing brings to mind other pointlessly dull movies: Kubrick's 2001 and both versions of Solaris.
Must have been a wild ride at the 3D Moviedome because on television it's a cheap, ponderous melodrama.
Nolan is quickly shaping up to be the most over-rated director since M. Night Shamalamadingong or, more to the point, Andrei Tarkovsky."
139,163,0.55541074,0.347839,0.09675025,1,America saves the world (again)!,"I do not know how many more times that films like this can be made! I really ought to have known better when Michael Caine appeared in the films list of actors! Apart from, 'Get Carter' this iconic 'Landener' (aside from Ray Winstone) has done little of any note. A real definition of a 'one trick pony'. As for Hathaway... The robot! Puh-lees! When McConaughey first encounters it, I wondered exactly who or what he was talking to, then it became apparent to me that he was addressing the jerking slab of metal in front of him. Given that NASA had the technology for interstellar travel, could they have not come up with something a little more, well, 'humanoid'? This badly thought out, wisecracking, over sized 'cereal packet' was annoying to the nth degree and it didn't take much for me to imagine the Chuckle Brothers lying on the floor moving its 'legs' in order to make it 'walk', ""To me, to you..."", that kind of thing! Wheels, anyone? The space suits. What was all that about? I reckon that my local bargain store could sell something more substantial in appearance! Add to this, the Father In Law who seems permanently bemused, a doofus, idiotic Son and a whining, brattish Daughter and it's really little wonder that I'm taking this film to my local charity shop! Had I have been McConauhey's character, I would have been only too pleased to get on the rocket and once in deep space, murdered the entire crew, taken a sledgehammer to the annoying robot and then jettisoned the entire lot out of the airlock! Peace would reign! This film wasn't so much released as it escaped!"
140,164,0.7898992,0.17706463,0.03303615,3,"Inaudible, unclear, unwatchable.","The plot is pretty standard, nothing new at all if you've read enough SF classics. The male cast is good, the adult female cast is awful, a small number of scenes are impressive, the so-called music reminisces of chalk on a blackboard, but all that doesn't matter because...YOU CAN'T HEAR ANYTHING WHEN PEOPLE TALK. Hum, sorry, I was saying that the sound department was run by either a deaf or retarded person. And so is Mr Nolan, who possibly didn't bother checking his final product. The thing that passes for music is that loud. Reading lips sometimes help, but half the talking is through radio anyway, so good luck with that.That's when I realise that Nolan can't actually tell a story through pictures. In many scenes, what is shown is severely shifted from what should be seen, and I would really need the dialogue to explain what is happening, but I can't decipher it because, you know, idiots at the helm. In the same vein, there are quite a lot of inconsistencies and silly concepts. And maybe the writer did come up with acceptable vocal explanations, but I'll never know, because a monkey spilled the background soundtrack all over the track I wanted to hear, and nobody cleaned it up.During the projection, I was seriously and increasingly getting angry at the technical lousiness. That's a first. Hollowood has reached new levels of incompetence.Save your time and money for something made by caring professionals."
141,165,0.30099842,0.40564048,0.29336104,1,Just one very bad actor,"The story is certainly not scientific - OK, it is given nowadays, I could care less.A lot of very good acting, and some interesting conversation.However, the center of the movie, the leading actor, does not look like an engineer nor a farmer, but an actor."
142,166,0.75738937,0.2075078,0.035102863,1,Interstellar is the first film to show that Nolan's hype didn't do the director any good,"This incredibly overrated film is arguably Christopher Nolan's worst film - but it can be said that his films have generally been going downhill since then. A boring, inflated testimony to one's own overconfidence is Interstellar, a film that pretends to understand a lot, but in reality gets by without hope, empathy and realism. Neither the world that is going to end nor the new world, ie the world after ""salvation"", is a life-friendly environment and the same applies to the people who are supposed to find their way around it. Semireligious images underline here an unsupported science and do it no service in it. Instead, it is equated with beliefs. Human philosophy and values, closeness and affection find no place here. In addition, Nolan tells all of this in a pacing that makes you fall asleep. The dialogues are hollow and bony, but want to appear obsessively clever and ""deep"". The pictures have the need for biblical monumentality, but are annoying in their angles and tracking shots after the first 15 minutes. The characters are cold, incomprehensible and have religious martyrdom anchored in them - a disgusting affair. All in all, one can say that Interstellar is well suited for people who like to overestimate themselves and are almost sociopathically self-focused. Nolan can start there, because he is right that humanity is currently going its rigid and stubborn path in such a dystopian direction."
143,167,0.47619525,0.3819845,0.14182025,1,Dumb and dumber,"Great movies make you think. ""Think"" as in truly ponder over issues -love, hate, science, whatever- and coming up with your own findings. Usually this kind of movie is subdued, restrained, small in scale -gives you the space you need to think. They present us with a conundrum and let us solve it -if it can be solved at all.This movie is the exact opposite of that. Nolan movies are not known for subtlety and restraint -and this one might be the loudest, biggest, and I'm afraid dumbest of them all. The movie grabs you by the throat and slap you in the face a million times, yelling ""we have serious problems here and this is the solution, and if there is a later twist I'll just give you a louder new solution, but don't you dare objecting to what you're given"". Even the supposedly intimate scenes feel like instructions: when we see Dr. Cooper crying over his daughter's cruel recorded message, we almost see a cue card in the background ""... and now, dear audience... cry!"".To worry about the future of mankind is absolutely valid. To make room for human emotions in scientific problems is even more valid. But to spend three hours of dazzling visual effects and loud background music to tell us what we should think about all that is cheap and worthless."
