,index,neg,neu,pos,rating,title,review
57,78,0.5205301,0.33445793,0.145012,5,"The Avengers Realistic grown-up review®: Nice, but meh","Reading the other reviews, it seems everyone is quite excited about this movie. Let me start by saying that yes, it's awesome to look at, it's cool to have all those characters together on screen, and the movie definitely doesn't lack action.The reason I'm not giving 8+ stars is the story – or lack thereof. Considering that Joss Whedon wrote this, I have to say I'm quite disappointed by the result. The movie was predictable right from the start, and in spite of the abundance of action-sequences, failed to really catch my attention.I'm not saying this is a waste of time, but considering the majority of reviews here on IMDb, I just wanted to add my grain of salt for those pondering what to watch this evening. Feel free to like (pronouncing it helpful, I think?) this review, if you agree."
58,79,0.004837127,0.029060667,0.966102,10,"Not just the best superhero movie ever, but one of the best movies ever","I saw this movie at a midnight show. I had been looking forward to this movie for years and I was so pumped for it. After it was over, I feel like my mind exploded from the pure awesomeness and amazement that this film brought. Up until I saw this movie, ""The Dark Knight"" was my favorite superhero movie, but ""The Avengers"" beat it. How can you expect less from a movie that has Iron Man, Captain America, Hulk, and Thor in it? It was the perfect blend of drama, action and comedy. Joss Whedon did what, in my opinion, no other director could have done. The pressure and hype surrounding this movie was immense and it delivered in every way. ""The Avengers"" is the type of movie that EVERYONE can enjoy, not just comic book fans."
59,80,0.879005,0.10409385,0.016901035,4,Passable time and brain cell killer.,"Loud and overlong with minimal character and plot development and casual banter among the characters that feels more like a run through. Likewise, the conflict and plot don't really seem to matter, and there is no tension, suspense or pacing. Each scene is on same level as the one before; you could watch this film with the scenes arranged in virtually any order. This thing totally lacks momentum. The expensive cast does well enough, but the film's length and one-dimensional plot grows tiresome and the noisy soundtrack seems designed to prevent dozing. The Avengers is not particularly recommendable, nothing about it is memorable or original and it's not a film I feel any need to revisit. It's a passable time killer; nothing more."
60,81,0.7783962,0.18109667,0.04050705,2,what an overrated movie,"a rating of 8.8 on IMDb made me think this movie must be really fantastic, but it is not...weak plot, boring during the first 1.5 hours, no introduction to the characters, only the end gives a bit of what i actually expected. maybe it is because i am not a too huge comic fan, or that i had only seen hulk and Thor before (which i actually really liked), it was a really disappointing show. also the film appeared to be very dark with the 3D glasses on and i was not the only one in the audience who had a hard time staying awake. as other reviewers mentioned as well the different size of hulk in various scenes is a bit irritating. overall i had expected a lot more."
61,82,0.24465686,0.461843,0.29350013,1,Same old cliché stuff,"I wonder when people will understand that they are watching the same movies over and over again with only different heroes... Even without watching the movie an 8 year old can write a summary of it and it would be 90% accurate. Bla bla bla good guys come together bla bla bla they start up pretty good bla bla bla they argue bla bla bla they reunite and kick the villain's ass. How original(!) And this thing applies for 99% of the Marvel movies and about 80% for DC. And there are major logic mistakes also like captain America can protect himself from enemies with a shield not bigger than a large plate. I know it's a super hero movie but, really?It's like bad guys are not even trying. No need to talk about Black Widow... Use your minds people!"
62,83,0.6547698,0.2773112,0.06791902,1,Sigh i knew this was over-hyped. Absurd rating. A disgrace to filmmaking,"I finally watched this film after much anticipation and this movie is nothing but over-hyped, overpraised garbage. IMDb you should be a shamed by letting all these obviously underaged virgins that wouldn't know true filmmaking if it bitchslapped them in the face. All you people are concerned with is special effects and unnecessary action. If those two elements are in a film for you the character development, creative ideas, acting, script, and cinematography doesn't matter which is very sad and leads me to worry about the misleading rating system for the future of filmmaking. This amateur film is currently rated 101 on IMDb. So you suggesting that this film is better than Batman Begins, Heat, Pans Labyrinth, Blade Runner, Rosemary's baby, The Deer Hunter, Jaws, Warrior, Let the right one in and the list goes on. If you think that ""The Avengers"", is better than the small list of films I mentioned then I feel sorry for you because you are mixed up in that group I mentioned earlier. All the other truly brilliant films that are being unappreciated you still have one true film aficionado that will always separate the great from the garbage."
63,85,0.009730313,0.05415014,0.9361195,10,Words cannot describe how good this movie is!! A MUST SEE,"I have to say this movie was out of this world. Exactly what any big fan of comics or of all the marvel movies wanted. There was just enough of every character involved. I know a large debate can be had on the characters not being like they are in the comics or the plots being different but behind it all they cant just make a really long boring movie with every detail involved!! Its definitely not a movie for the person who doesn't like the previous movies. The acting of Robert Downey Jr was brilliant and the addition of the new hulk Mark Ruffalo was even better. It could been debated that Ed Norton would of been better but if you ask me personally the new hulk was outstanding! The movie experience in 3D was also very good. I am not a huge fan of 3D movies from the past, but after watching the avengers, marvel did a great job in all the action scenes where they took full use of the 3D effects. Over all its a must see action/adventure movie. 10/10"
64,86,0.9180105,0.0698996,0.012089976,4,I hated it,"I had very high expectations for this movie, after seeing that it got > 8.5/10 on Rotten Tomatoes. Needless to say, this movie was a disaster. 65% of the movie was full of them talking about how they are going to ""kick some ass"" while the other 35% was them actually doing the deed. This movie's ending was very predictable and was like every other superhero movie ever created. I can not imagine why someone would give this terrible film a rating greater than 1/10.I had very high expectations for this movie, after seeing that it got > 8.5/10 on Rotten Tomatoes. Needless to say, this movie was a disaster. 65% of the movie was full of them talking about how they are going to ""kick some ass"" while the other 35% was them actually doing the deed. This movie's ending was very predictable and was like every other superhero movie ever created. I can not imagine why someone would give this terrible film a rating greater than 1/10.Bad Pitiful Terrible Horrible"
65,87,0.19568385,0.4198415,0.3844747,1,I used to trust IMDb scores,"I used to trust IMDb scores, but if this movie achieved to get a score above 8 stars, than it is just a reasonable conclusion for me to move on.Without sounding mean, Avengers has nothing, not one single original idea. The script was probably written by a bunch of marketing professionals and a mindless script writing machine.If you find pleasure in having your daily coffee in the McCafe, if you like to buy things on the TV shopping channel, if hanging out in a shopping mall is the ultimate Sunday plan for you, than go for this movie. You will not be disappointed."
66,89,0.6180915,0.31994495,0.061963376,4,"Wanted to love it, but couldn't","I've seen the inflated review aggregate, and at the risk of being dismissed a contrarian, I seriously disagree with the accolades. The Avengers movie I saw contained no character development whatsoever; no character starts off ignorant, growing to enlightenment, or overcomes cowardice to become a hero, or any other example of behavioral character arcs. By the end, they are as they begun, unchanged, and definitively two-dimensional. The lack of character development is compounded by uninteresting, witless, filler dialogue (despite a few one-liners which managed to draw a giggle), with Dr. Stark and Dr. Banner, i.e. the alter egos of Iron-man and the Hulk, occasionally foraying into esoteric scientific jibber-jabber, that only served to bore me even more. In saying that, Downey Jr's, Tony Stark was the only mildly interesting and amusing character in the entire piece; the rest of the characters I couldn't give a shite about, despite liking them in their stand-alone movies. It seems Director Joss Whedon and pen pal, Zak Penn, are unaware of the law of diminishing returns, whereby the repetition of anything – in this case, fist-fights, and gun and super-power battles – eventually numbs to the point of indifference. Speaking of indifference, the limp-wristed, laughable, horn-wearing villain, Loki, was about as menacing as having a series of ping pong balls pitched at you. And the death of (no spoiler here) was about as emotionally moving as having your pet weevil larvae die. Effects-wise it seems despite the advances in CGI made by Avatar, and Rise of the Planet of the Apes, The Avengers decided to go retrograde, the Hulk looking nothing more than a three-dimensional cartoon, and likewise with Iron-Man and the endless stream of generic alien henchmen. The green-screen for the most part looked phony due to the artificial interior lighting illuminating the actor, mismatching the natural exterior light of the background – an Age-old problem that some directors don't seem to care about, however seriously it affects the suspension of disbelief. Anyway, enough of my moaning; if you like mindless-action with practically no story other than goodies versus baddies, and if you're a fan of Mighty Morphin Power Rangers, you'll love this."
67,90,0.7550898,0.21035235,0.034557857,2,A movie made by geek community for geeks,"Anyone gave 5 to 10 stars for this absurdity who is past 18th birthday , not a comic book publisher Marvel Fanboy and does have a girlfriend please raise your hand.No one ? Thought so. The movie is atrocious. There is a plot a plus compared Transformers movies but it is so simplistic and full of tropes , deux-ex-machinas ( I lost count how many times Loki's magic staff was used to explain everything and advance story from brain washing to destroy portal opening device ) , stereotypes , predictability and cheap juvenile PG-13 jokes it becomes a parody. I wonder that was the intention. Self mocking with movie concept , characters , genre etc. Because there is no way this movie goes unpredictable or might surprise you. Ending credits might have said ""From producers of Scary Movie"" or ""Meet the Spartans"" Final CGI explosion filled fight scene (another parallel to Transformers movies ) against alien invaders where no one was harmed due to rating was so messy with headache inducing 3D scenery you either had to get out of theater for fresh air or close your eyes and ears ( I did former ) The result is box office inflated animation due to marketing hype. Except CGI special effects overuse it has little cinematic quality. Actors try to make something out of their characters but child like character material gives them little chance on that.Comic book fan boys. Please stop comparing your live action stuff with Oscar winning material. You display your ignorance and make yourselves ridiculous. Cinema does not revolve around you. I am glad that you got your live action clip but for the rest %99 of us living on this planet who do not know know or familiar with resource material The Avengers was badly edited , predictable (and sometimes cringe worthy) movie. And I am using ""movie"" term very lightly here."
68,91,0.75256026,0.18435338,0.06308644,2,"A waste of time, money and Joss Whedon","As I finished watching the Avengers, the main thought in my head was, why on earth did they get Joss Whedon to write this???? Whedon is a master of witty, earthy dialogue and anyone who's ever watched Buffy, Angel or Firefly knows that he can direct action scenes and powerful interpersonal character connections, often in the same scene. Who directed this bland, one-dimensional shoot-em-up and what have you done with Joss Whedon? This humorless CGI fest could have been handled by any number of robotic Hollywood hacks. I looked forward to this movie because I was over the moon with excitement at the thought that it COULDN'T be a typical jump-cut, screaming video game, and that's pretty much what we have here. The jokes are flat and the dialogue is embarrassing. I thought Scarlett Johannsson was charming, and I usually don't like her too much. But even worse is how the always incredibly watchable Mark Ruffalo was rendered a total snooze, how is that possible? Robert Downey is sarcastic as always and fun to watch but... God, it was just SO not good, a real letdown all around, like potential greatness flattened and made super dumb by the Hollywood crap machine"
69,92,0.4872515,0.3800227,0.13272566,1,Surprisingly entertaining but overrated tripe,"Solid movie? Yes. By the numbers? Absolutely. Not daring, original, or unique story wise in any way. This is not a classic but glad 80% of people think it's the new Godfather apparently. Good for them but not for the future of film making which is now more about CGI wowing & explosions behind CGI superheroes.Acting is solid, characters are interesting enough, but they did not bring anything NEW to this franchise that we already know so well from previous films. Generic bad guys who all die at the same time like it's Star Wars Episode I? Are you kidding me? And a bunch of hardcore superheroes and...a woman with a pistol and a guy with a bow-&-arrow who wears a leotard? This is laughable but apparently our current audiences take this s h i t seriously. Whatever, seriously."
70,93,0.17899801,0.37869626,0.44230583,1,Nice to watch BUT ONLY FOR Americans!,"since when THOR the Great, the hammer-wielding GOD who is associated with thunder, lightning, storms and massive strength THE protector of mankind,takes orders from one little snot (capten America)and follows that orders?Since when Capten America is above all?Since when we must see all that crap for raising up the American backbone?ENOUGH!God of thunder, the Vicking's God , from the German mythology CANOT kneel down to capten America.Also since when capten America is above Hulk and Iron man Loki and Thor? Ohhhh now i see it!!!BECAUSE HE HAS THE American FLAG AT HIS CHEST!!!And Loki HOW CAN HE loose from Capten America? Loki is A GOD!So it is good for spending time and LAUGHING with the director making a movie for CAPTEN America (THE GREATEST ALL BECAUSE HE IS WEARING AN American FLAG) and generally for raising up the American morality !Grow UP and make a story AS IT SHOULD BE!WE ARE NOT Americans ALL OVER THE EARTH!Also the movie has parts for laughing WHEN STARTS THE monologues the American boy as ""LEADER""!IF you are American you would be very proud of the movie!IF NOT............ i leave it up to you!!!"
71,94,0.052076906,0.19692034,0.7510028,10,Marvel-lous!!!!!!!!!!!,"Writing a review for a hugely anticipated film just about to release worldwide is a very difficult thing but its equally if not more difficult to hold back your emotions when you've been extremely lucky to watch the most electrifying ensemble in the history of cinema thus far.Don't worry I'm not going to 'spoil' anything you wish to discover on our own accord. But when we talk about being disappointed because of the high expectations we had from a movie i can assure you that no matter how high your hopes may be pinned on this film you will not get be disappointed at any cost.Joss whedon has put together some of the most talented actors out there into a very sensibly written script(Funny, thrilling lacking even a single dull moment) to create what i would like to refer to as a phenomenal film which till now was considered only a rare possibility.I will say one thing though, while the film was still in development i was bit weary of Tom Middleton handling all these superheroes by himself, but to my amazement he was a total 'bad***',intense and menacing a supervillan to simplify what I'm trying to say! hats off to you mate!!! Just one word to sum it all up - MARVELLOUS."
72,96,0.8367622,0.1361937,0.027044028,3,Not for me,"Everybody seems to like this film. I don't. I respect everyone's opinion, but I must say I'm a little puzzled by the public response to what I consider to be just an average popcorn movie. The storyline is weak, but everyone seems to agree that it isn't the most important element of the film. Its major points are: 1) the action; 2) the relationships between the characters. With regard to the action scenes, I felt nothing but indifference. The main reason is that I can't stand CGI. Everything seems flat and unreal. And The Avengers is a CGI fest. If you like that sort of thing, you'll love it. If you are an old-school action movie lover, you'll probably be bored. As for the relationships between the main characters, I was even more disappointed. Dialogues in the film are just an endless series of supposedly funny jokes. The entire movie plays as very loud and expensive comedy. I can't stand Robert Downey, Jr anymore. Someone had said that he is Tony Stark, but the fact is that Tony Stark is Robert Downey Jr. He's not playing a character, he's just being a wise-ass. Actually, he does it in every movie he's in. It's unbearable. The other characters are equally bland, except for Tom Hiddleston's Loki (this man's a great actor) and maybe Mark Ruffalo's David Banner/Hulk. Overall, I was bored and even embarrassed to watch the movie, even though I'm aware that I have the minority opinion."
73,97,0.27876517,0.43406743,0.2871673,1,Nothing different.,"Honestly, I would give this movie 4 or 5 stars. The 1 star I gave is only to average out all the 10 stars it got earlier. Avengers is no different from other superhero movies. There are a bunch of people with superpowers, there is a villain who wants to destroy the planet(He starts with the United States. All evil powers that plan to destroy the planet begins with the United States. And most of the damage is done only to a portion of New York), and all the superpowers combined, defeat the villain. Required amount of drama, humor, etc are placed as necessary. Nothing more. Somehow, everyone loves this? Good reason to believe that paid reviews can affect the overall rating to a good extent."
74,98,0.4248268,0.32681593,0.24835727,1,extremely boring,"I'm 14 years old, the perfect age for superhero movies.I loved the batman trilogy, liked the iron man movies and, ahh what, the spider-man movies where okay. I guess... When i heard the avengers was coming to the theaters, i was going nuts. I liked every superhero movie. But the avengers? No. Boring, unnecessary complicated story and almost no action. Why is everybody so thrilled about this movie? Go watch something real fun, with a cool story. I'm pretty disappointed. I hope the avengers 2 will be better.I'm sorry for the bad English"
75,99,0.026730275,0.21809158,0.7551782,10,THE AVENGERS (9.5 out of 10),"As AWESOME as expected. An immense lineup/casting, decent story and visuals that put Transformers blur to shame. Iron Man does take a fair chunk of the limelight, as expected (It felt like this was his third film, before that has even been released) but the others do get their fair share and have great entrances.Oh..the movie is very funny!! Iron man starts off initially, but Hulk sees to it, that he gets the last laugh.. and his latter scenes do dominate the tail end (Mark Ruffalo does a pretty decent job) Jeremy Renner as Hawkeye (seen briefly in Thor) makes Oliver's Green Arrow from DC, look pathetic. This movie along with his role in Mission Impossible 4 is definitely a precursor to his taking over the role as Bourne, and he's pumping up for that too.Speaking of the muscles in the film. ""Cap"" appears to have lost weight?? Chris Evans must not be working out as much, but Thor seems to have taken over in the gym as he's even bigger. Hulk is obviously the biggest but thats what CGI does for you.. Oh, and Iron Man appears bulkier?? like his suit needs to compete??! Scarlett Johannsson's ass get's a cameo in this film, I wonder how she felt about the camera's angle in all the 3D glory in one scene..Another new member to the cast, and good to see another Avenger's regular ~ Agent ""Maria Hill"" appears, played by a very fit looking Cobie Smulders (Robin from ""How I met your mother"" fame) She gets a fair chunk of the movie and action herself. Stellan Skarsgaard returns from Thor along with the villain most would have seen in the trailer, Loki. Potts & Coulson cameo.The ""one on one"" battles of many of the heroes is a sight to behold and are really a delight to watch. You get to see them throw everything at each other as you see them match up their strengths and their weaknesses. Also watch for the Cap / Iron Man combo towards the end of the film, memories from the past! Loved the film. Will no doubt be seeing it again.. Check it out!"
76,100,0.05615998,0.17385422,0.76998585,7,Overrated by the hype. Good but not great...,"First thing first, that movie is good. And yes it is just good! Not great, best movie ever or something else! It was just good! Good action, good acting... But, man, the story was way too much cliché (a bad guy wants to take down the Earth and heroes have to save the Earth and they win...) That's it! Loki was nothing memorable as a villain. Good but not great again. Marvel is so great for that! It's building up the hype and excitement of all the fans! It's been since the first Iron Man movie we're waiting for that one big movie! and marvel KNEW that the fans will never dare to realize how just good and basic the movie really is! I enjoyed the first Iron Man movie way much than this! And I speak as a huge comic fan. I was looking forward to this movie, but i wasn't dying of impatience like all the fans who overrated it! 8.7? Seriously?! What made the movie was only the characters! Because you really care for them and they were more comic book accurate than ever! But that's it... It was funny, entertaining, had great characters but this is way too much overrated by die hard fans who can't face the truth... It deserves a solid 6 out of 10! Its good, but not great... Puny god..."
77,101,0.004719293,0.018063152,0.97721756,8,The Hulk stole the show!! Excellent film!,"When I saw previews and commercials for this movie, I got really excited. I was a big fan of the old 70's Lou Ferrigno Incredible Hulk show. I loved Ang Lee's 2003 Hulk and the 2008 Hulk, so I knew Hulk would make a big impact on everyone who saw Avengers. Tony Stark was just flat out hilarious. 2011's Captain America: The First Avenger was not the greatest Marvel movie. I still liked Cap. America, but I just thought it was too in the 40's (kind of boring). I loved the Thor movie because there was great fun action in almost every scene (like the Avengers). The Avengers tops every Marvel movie I've ever seen and I can't wait for the September 25th Blu-ray/DVD release! I LOVE THE AVENGERS!! It might be hard for The Dark Knight Rises to top this film."
78,102,0.69883347,0.24586773,0.055298787,5,3D effects were great but plot was lacking,"The 3D effects in the movie were second to none but the ""story"" consisted of mainly just conflict after conflict. There was nothing truly intelligent about the plot or any of the twists. It is worth watching to see the effects, especially Iron Man flying around. They did a great job of making you feel like you were in the action.I'm disappointed with the IMDb rating and feel that the studios are now finding ways to game the ratings system by adding a bunch of paid propaganda. IMDb used to be my go to site but with how high this movie is rated I feel I need to find another site that is more accurate. IMDb used to be SPOT ON but obviously they are selling out for ad revenue!"
79,103,0.6932005,0.23338252,0.0734171,1,Waste of my money and unfortunately time,"This movie might have been worth my time if the director had spent a sliver of his time focusing on something beside obvious comedic quips. A blind person could have seen every part of this movie from 200 miles away, oh wait never mind we have the awesome character hawk eye to do that for us ""whips out his bow and looks like a little child compared to Iron man and Thor and the Hulk(At this time Im laughing and wondering why he was ever written as a character as well as what is this random red headed woman doing in here either?)"". Perhaps I am being harsh, not a lot of the blame is on the director himself, its just 6 utterly awful annoying type A characters that all need the camera time of a full movie to be cool coming together in one movie tired together annoyingly by an awful Samuel Jackson character and with such little background explaining so many twists in the plot, look now I'm running around in my sentences I literally am lost in trying to combine all the horrendous things about this movie into one review. Perhaps if I wrote more reviews I'd be better at this. Anyways thank god for the saving grace of over accomplishing graphics allowing me to see how sweet the hulk can really be otherwise I would've given this a one. Oh just while its on my mind, Jessica Alba plays a better supporting female chick than Scarlett Johansen. I would write more about the utter expletive of this movie, but in order to do that I'd have to watch it again to remind me of all the little expletive I despised, and frankly i don't wanna waste my money doing that. Besides I am tired from staying up for this midnight showing anyways..... So disappointed this movie couldn't be as sweet as the spider man preview I saw 5 minutes before it."
80,104,0.7594686,0.1945182,0.046013117,1,Most overrated movie of all time,"The movie was absolute trash. Horrible scripts, least menacing villain ever, no chemistry between the actors, and mundane story line. The movie was immensely over hyped and definitely does not deserve anything near a 8.5 rating. Its alright as a kids movie. It does not come anywhere near the unprecedented standards set by the dark knight or for that matter does not even come close to spiderman 2. The movie is often commended for its humor. In my opinion the humor is extremely dry and futile. Nothing special at all, despite its box office success it would have been better off as an animated movie. So if you want watch at least a decent super hero flick you might as well pick up Watchmen, X-men first class, Spider man 1 or 2 and of course the batman trilogy."
81,106,0.5287952,0.31430677,0.1568981,5,3D Spectacular was more of a damp squib!,"I was hoping that this film would be just as exciting and involving as the Super Hero films I have seen over the last 12 years - X-Men, X2, Spiderman 1 & 2, Batman Begins, The Dark Knight, Iron Man - I could watch them and really enjoy them time and time again - but this one - it just didn't do it for me! I'm not sure why, but even with the 3D effect - to be honest, didn't make much difference, until the final battle sequence - but even then it was few and far between! I think this film was too loud and infantile and tried too hard to sound sophisticated and too much technical talk - was that supposed to sound impressive? There were a few funny bits, especially with the Hulk, but on the whole the film just dragged on without a real purpose - I hope the supposed sequel will be much better!"
82,107,0.0029435237,0.024910798,0.97214556,10,"An amazing star-cast, well-paced direction and a brilliant story !!!","""Amazing"", would be a one word review for this movie!I went on to the cinema yesterday and was excited enough to have watched the trailers more than 30 to 40 times and was thinking, how would Marvel / Joss Whedon contain any of these characters in such a short story (last for about 142 min) when each of them were brilliant enough to grip me in 130-150 minutes of their own (in Iron Man 1 & 2, Thor, Captain America). But Mr. Whedon knew what he wanted from the story and has clearly demarcated his territory.This has to be the best superhero movie till date. Robert Downey Jr. (Iron Man / Stark) has been ecstatic in his own witty and superb dialogue delivery, Chris Hemsworth (Thor) is, well, strong and manly, Chris Evans (Captain America) has acted like a true captain specially at the latter part of the movie and between all the action and a surprise, Hulk has smashed everything and has been fun too, for a delightful change. I really think Mark Ruffalo (The Hulk) is the key ingredient which would make people jump on their seats and has added to the fun and excitement to this amazing roller coaster of a movie.I delightfully give this a 10 out of 10 (I hope there was a 11 possible) for allowing me to witness a 2 and a half hour roller coaster, without a break!!!Watch it, if you want to know how Superhero movies should be!"
83,108,0.0037615725,0.01844103,0.9777973,10,A+ for Avengers,"With a simple plot, each character gets to shine (brilliantly) and despite all the previews there's still plenty of wit and action to keep you grinning from beginning to end. It's an incredible feat that Joss and all the team have pulled this movie off. There's one very minor little criticism, where two scenes noticeably seemed to cut off the characters heads. That said, I've just seen this film in 2D and I will be going again to see it in 3D. BRILLIANT!! p.s. I'm totally in love with the HULK..swoon! (Hopefully this heralds a new HULK movie headed by Ruffalo.. and an action intensity following on from the Avengers, that was lacking from the first two attempts)."
84,109,0.62720615,0.275501,0.09729283,1,Ouch. It was quite painful to watch,"I've yet to see a movie based on a comic book character that deserves more than 1 or 2 stars.This one is beyond belief. Good CGI, that's true, but the film is an endless succession of clichés.Scarlett will look back in a few years and be ashamed of being in such a film. Some of the action scenes seem to have been thought by a 5 year old. The terrible villain uses some sort of super energy to turn good people into bad people but a knock on the head just brings them back. How simple, how convenient.See it if you can handle 2 and a half hours of predictable, senseless and bad entertainment. Time much better spent on a good walk on the park. IMDb 8.2? You gotta be kidding..."
85,110,0.2899705,0.43929845,0.270731,6,I knew it couldn't live up to the rating,"I missed this movie when it came out at the cinema because, from what I could see from the trailers and elsewhere, it looked a bit 'silly' for want of a better word, kid's stuff perhaps. We've come to expect much more from comic book interpretations. Don't get me wrong, I really enjoyed the Iron Man series, Spiderman and Batman reboots. Where I draw the line I think, is with characters such as Thor and Captain America and to a lesser extent the Hulk - characters who haven't dated too well at all and should have been left in their respective times. They just look so out of place sitting along side the more believable and 'cooler' looking characters like Iron man in present day settings. But anyhow, having seen the high ratings the movie was getting (including on here) I thought 'maybe it cant be so bad after all?' and gave it a look. Sadly my initial instinct was right - this film is well made, has great CGI and acting, but.. its entirely spoilt by the inclusion of silly outdated characters with dubious special powers and a guy who turns into a CGI cartoon green man/monster. I realise that it wouldn't be as much of an assemble without these characters and to substitute spiderman or other superheroes might well upset some purists, but might have made for a better film. Thor in particular is from a bygone era of comic books and should have been left there."
86,112,0.83811224,0.13700952,0.024878202,1,"Terrible, worthless, piece of trash","Why are critics digging this movie for everything good in it, because it's vice versa for every other movie out there. Usually, critics bash movies for their mistakes a blind spots that ruin the movies, why not here? I can name over ten things that make this movie so bad! Comedy, in the end of the world, are you kidding me? Loki, a villain, for six people, are you kidding me?! Iron Man is way too perfect, as he is in every movie there is! Black Widow is a pathetic excuse for heroine. Along with Hawkeye, who even Jenner said wasn't good at all, was the worst character of 2012, and yes, I did see most of the movies from the 2012 area. This movies is nothing but a generic version of Batman Begins, and I say that one rather than Nolan's other two because, frankly, in my opinion, saying this a generic version of The Dark Knight or The Dark Knight Rises would make me go to hell for bad respect towards some of the best movies ever. Why can't Marvel fix their villain problems, Mandarin was terrible in Iron Man 3, especially that terrible twist. Anyways, I could continue, but you get my point. Hulk had no veins, this movie was cut from 3 to 2 hours, and if it would have been 3 hours, it would have gotten me to give it a ten out of ten stars. Sorry if you take this as a lecture, I'm just listing why I did not like this movie."
87,113,0.82204264,0.15338197,0.024575386,4,Takes itself a bit too seriously,This is worth at watch but just once. The I wouldn't watch this again. Sure they spent a lot on effects and a grand battle scene at the end but throwing money at a movie doesn't help a weak story.This screenplay is weak - it is a overlong with has some rather strained dialog between the leads. The weakest thing about the story is why the evil guy wanted to wreak so much havoc without much reason. It just felt a bit contrived and isn't very involving. Don't feel for any of the characters.There is some wit and humor from Scarlett's deadpan Black Widow and Robert Downey's rather lame one liners. What happened to the charm of the old action hero movies?
88,114,0.3095125,0.4586294,0.23185813,3,Action without character is CRAP - quote Sam Peckinpah,"And that is exactly what we have with The Avengers. Sam Peckinpah, the master director of mayhem, action, and blood-letting who broke down these Hollywood barriers in film over forty years ago recognized the necessity of character development for any action to have emotional meaning. As technically well-done as the Avengers is in all the action sequences, it lacks any human emotional qualities. Nobody but the most simple-minded that like mindless explosions and destruction will find any interest in this movie. A MOVIE is simple entertainment that will not past the test of time. A FILM is a work of art with quality and intelligence that will endure through the years. The Avengers is a 2-1/2 hour movie."
89,115,0.004687268,0.020036962,0.97527564,10,Mindblowing,"This movie is the work I've ever seen. I'm not kidding, after this, I don't want to see any more films in my entire life. I have seen everything that can be possible in a film. Mindblowing, fantastic, thrilling, funny, excellent, Marvel has done something no one else have ever done before, putting together all these different superheroes, in one fantastic franchise, and making it work wonderfully! It might seen a little ""over-powered"" but the feeling you get, watching all of these personalities fight together, makes it work. Marvel have actually made me do something I've never done before, write a review (kind of) on IMDb, and you have got to deliver for me to do that kind of things. Just the best movie I've ever seen 10/10"
90,117,0.0078009707,0.071168594,0.9210304,10,About Time Marvel,"I've always loved Marvel films ever since the original Spider man back in 2002 Marvel to me was so much better then DC. Spider man was my favorite superhero and i thought he was awesome and couldn't be beat. But then Iron Man showed up 6 years later and at the end i found out it was just a thread for an Avengers film. Then with some other films in order we the fans have finally gotten what we deserve and that is the crown jewel called THE AVENGERS. This film defiantly deserves the award for most anticipated summer film, best superhero film and so on. If there is one flaw i had to give this film its that this film has an ending to it. Me I could watch Iron Man Thor Hulk etc fight evil a million times over and it would never get old because Stan the man Lee has created something special with each character in Marvel and those qualities have finally come out in this film"
91,118,0.07859266,0.25843835,0.66296905,10,Avengers Assemble,"I have not bothered to write a review about a movie for a while, but this one deserves it. After seeing a screening of the film at Madrid, I can say that The Avengers is The best superhero movie ever made (TM). One of the reasons that make me think like this is that I didn't love all the individual films of the characters.Captain America was right, Thor is average but entertaining and a with an awesome casting, the Hulk only was interesting when the big guy smashed, the second Iron Man was awful.This film exceeds by far the sum of its parts.It is bright, cheerful, colorful. A film by gentlemen in pajamas punching bad guys. Even the Black Widow, totally plain in Iron Man, has a great girl power Whedon style role. It is full of references to the readers, but I swear that every one has a twist that makes them even more fun.Of course, you have some script inconsistencies, and failure to apologize for cursing! Is a comic of gentlemen in pajamas, not The Regent! It has both humor grateful to see the original version and I have no doubt that the dubbing stamina.I wanted to applaud, to cheer... I wish you a experience like mine, with all the cinema enjoying. It is an experience that reminds us that sometimes, just sometimes, a film is much more than watching alone a movie surrounded by other people.Some might say that the Batman movies are better. I would say they are even different genres. Spiderman 2 is the only superhero movie that genuinely, in my humble opinion, can compete.Nobody here is going to win an Oscar, but that does not mean that it can not win a special place in your hearts.And the post-final after the credits ... Okay I expected it. But here we have our final wink, the ultimate gift for those who have spent years reading Marvel comics. A subtle phrasing full of a meaning that only comic books fans will understand."
92,119,0.92483467,0.06341972,0.01174562,1,Avengers a 'no no',"Folks...In case you're interested in the new ""Avengers"" movie, don't waste your time or money. Unlike the first installment, this has nothing but special effects with a disjointed storyline. There are explosions in which most caught in the blast radius would get killed, but leaves nothing but scratches and little or no blood. It's almost stupid, with lines that are supposed to be funny, but are just 'fill-ins' for lack of meaningful dialog. However, the kids in the audience laughed a lot, which made me realize how out of place I was and need to grow up. There will be no next time if there is yet another sequel. Yuck. How disappointing."
